review_id,section_header,ref_marker,target_xml_id,raw_citation,doi,title,year
20_Buller_2023_Science,Developing biocatalysts,(13),b12,SHOOT: phylogenetic gene search and ortholog inference David Mark Emms 0000-0002-9065-8978 Steven Kelly 0000-0001-8583-5362 10.1186/s13059-022-02652-8 Genome Biology Genome Biol 1474-760X 23 1 35346327 2022 Springer Science and Business Media LLC pmid,10.1186/s13059-022-02652-8,SHOOT: phylogenetic gene search and ortholog inference,2022
20_Buller_2023_Science,Developing biocatalysts,(14),b13,Enzymatic Degradation of Poly(ethylene terephthalate): Rapid Hydrolyse using a Hydrolase from <i>T. fusca</i> Rolf‐joachim Müller Hedwig Schrader Jörn Profe Karolin Dresler Wolf‐dieter Deckwer 10.1002/marc.200500410 Macromolecular Rapid Communications Macromol. Rapid Commun. 1022-1336 1521-3927 26 17 2005 Wiley,10.1002/marc.200500410,Enzymatic Degradation of Poly(ethylene terephthalate): Rapid Hydrolyse using a Hydrolase from <i>T. fusca</i>,2005
20_Buller_2023_Science,Developing biocatalysts,(15),b14,Sourcing thermotolerant poly(ethylene terephthalate) hydrolase scaffolds from natural diversity Erika Erickson 0000-0001-7806-9348 Japheth E Gado Luisana Avilán Felicia Bratti Richard K Brizendine Paul A Cox Raj Gill 0000-0001-7696-1244 Rosie Graham Dong-Jin Kim Gerhard König 0000-0003-4898-2958 William E Michener Saroj Poudel Kelsey J Ramirez 0000-0002-5114-742X Thomas J Shakespeare Michael Zahn Eric S Boyd Christina M Payne Jennifer L Dubois 0000-0001-5593-3391 Andrew R Pickford 0000-0002-7237-0030 Gregg T Beckham 0000-0002-3480-212X John E Mcgeehan 0000-0002-6750-1462 10.1038/s41467-022-35237-x Nature Communications Nat Commun 2041-1723 13 1 7850 2022 Springer Science and Business Media LLC,10.1038/s41467-022-35237-x,Sourcing thermotolerant poly(ethylene terephthalate) hydrolase scaffolds from natural diversity,2022
20_Buller_2023_Science,Developing biocatalysts,(16),b15,Isolation of a Novel Cutinase Homolog with Polyethylene Terephthalate-Degrading Activity from Leaf-Branch Compost by Using a Metagenomic Approach Sintawee Sulaiman Saya Yamato Eiko Kanaya Joong-Jae Kim Yuichi Koga Kazufumi Takano Shigenori Kanaya 10.1128/aem.06725-11 Applied and Environmental Microbiology Appl Environ Microbiol 0099-2240 1098-5336 78 5 2012 American Society for Microbiology pmid,10.1128/aem.06725-11,Isolation of a Novel Cutinase Homolog with Polyethylene Terephthalate-Degrading Activity from Leaf-Branch Compost by Using a Metagenomic Approach,2012
20_Buller_2023_Science,Developing biocatalysts,(17),b16,Advanced database mining of efficient haloalkane dehalogenases by sequence and structure bioinformatics and microfluidics Michal Vasina Pavel Vanacek Jiri Hon David Kovar Hana Faldynova Antonin Kunka Tomas Buryska Christoffel P S Badenhorst Stanislav Mazurenko David Bednar Stavros Stavrakis Uwe T Bornscheuer Andrew Demello Jiri Damborsky Zbynek Prokop 0000-0001-9358-4081 10.1016/j.checat.2022.09.011 Chem Catalysis Chem Catalysis 2667-1093 2 10 2022 Elsevier BV,10.1016/j.checat.2022.09.011,Advanced database mining of efficient haloalkane dehalogenases by sequence and structure bioinformatics and microfluidics,2022
20_Buller_2023_Science,Developing biocatalysts,(18),b17,Computational redesign of enzymes for regio- and enantioselective hydroamination Ruifeng Li Hein J Wijma 0000-0003-0891-6972 Lu Song Yinglu Cui 0000-0002-2147-5879 Marleen Otzen Yu’e Tian Jiawei Du Tao Li Dingding Niu Yanchun Chen Jing Feng Jian Han Hao Chen Yong Tao Dick B Janssen Bian Wu 0000-0002-6524-2049 10.1038/s41589-018-0053-0 Nature Chemical Biology Nat Chem Biol 1552-4450 1552-4469 14 7 2018 Springer Science and Business Media LLC,10.1038/s41589-018-0053-0,Computational redesign of enzymes for regio- and enantioselective hydroamination,2018
20_Buller_2023_Science,Developing biocatalysts,(19),b18,Evolved Aliphatic Halogenases Enable Regiocomplementary C−H Functionalization of a Pharmaceutically Relevant Compound Takahiro Hayashi Mathieu Ligibel Emine Sager Moritz Voss Jürg Hunziker Kirsten Schroer Radka Snajdrova Rebecca Buller 0000-0002-5997-1616 10.1002/anie.201907245 Angewandte Chemie International Edition Angew Chem Int Ed 1433-7851 1521-3773 58 51 2019 Wiley,10.1002/anie.201907245,Evolved Aliphatic Halogenases Enable Regiocomplementary C−H Functionalization of a Pharmaceutically Relevant Compound,2019
20_Buller_2023_Science,Developing biocatalysts,(20),b19,Algorithm-aided engineering of aliphatic halogenase WelO5* for the asymmetric late-stage functionalization of soraphens Johannes Büchler 0000-0002-1955-3962 Sumire Honda Malca David Patsch Moritz Voss Nicholas J Turner 0000-0002-8708-0781 Uwe T Bornscheuer 0000-0003-0685-2696 Oliver Allemann Camille Le Chapelain 0000-0001-5347-6035 Alexandre Lumbroso Olivier Loiseleur Rebecca Buller 0000-0002-5997-1616 10.1038/s41467-022-27999-1 Nature Communications Nat Commun 2041-1723 13 1 371 2022 Springer Science and Business Media LLC,10.1038/s41467-022-27999-1,Algorithm-aided engineering of aliphatic halogenase WelO5* for the asymmetric late-stage functionalization of soraphens,2022
20_Buller_2023_Science,Developing biocatalysts,(21),b20,Directed Evolution of an Fe<sup>II</sup>-Dependent Halogenase for Asymmetric C(sp<sup>3</sup>)–H Chlorination Sabine Duewel Luca Schmermund 0000-0002-5820-2647 Tabea Faber Klaus Harms Vasundara Srinivasan Eric Meggers 0000-0002-8851-7623 Sabrina Hoebenreich 0000-0002-4715-7123 10.1021/acscatal.9b04691 ACS Catalysis ACS Catal. 2155-5435 10 2 2020 American Chemical Society (ACS),10.1021/acscatal.9b04691,Directed Evolution of an Fe<sup>II</sup>-Dependent Halogenase for Asymmetric C(sp<sup>3</sup>)–H Chlorination,2020
20_Buller_2023_Science,Developing biocatalysts,(22),b21,Engineering Fe(II)/α-Ketoglutarate-Dependent Halogenases and Desaturases Athena Papadopoulou Fabian Meyer Rebecca M Buller 0000-0002-5997-1616 10.1021/acs.biochem.2c00115 Biochemistry Biochemistry 0006-2960 1520-4995 62 2 2023 American Chemical Society (ACS) pmid,10.1021/acs.biochem.2c00115,Engineering Fe(II)/α-Ketoglutarate-Dependent Halogenases and Desaturases,2023
20_Buller_2023_Science,Developing biocatalysts,(23),b22,Engineering of Kuma030: A Gliadin Peptidase That Rapidly Degrades Immunogenic Gliadin Peptides in Gastric Conditions Clancey Wolf Justin B Siegel Christine Tinberg Alessandra Camarca Carmen Gianfrani Shirley Paski Rongjin Guan Gaetano Montelione David Baker Ingrid S Pultz 10.1021/jacs.5b08325 Journal of the American Chemical Society J. Am. Chem. Soc. 0002-7863 1520-5126 137 40 2015 American Chemical Society (ACS),10.1021/jacs.5b08325,Engineering of Kuma030: A Gliadin Peptidase That Rapidly Degrades Immunogenic Gliadin Peptides in Gastric Conditions,2015
20_Buller_2023_Science,Developing biocatalysts,"(24,",b23,Natural selection and the concept of a protein space J M Smith 10.1038/225563a0 Nature 225 1970,10.1038/225563a0,Natural selection and the concept of a protein space,1970
20_Buller_2023_Science,Developing biocatalysts,25),b24,Dynamics and constraints of enzyme evolution Miriam Kaltenbach Nobuhiko Tokuriki 10.1002/jez.b.22562 Journal of Experimental Zoology Part B: Molecular and Developmental Evolution J Exp Zool Pt B 1552-5007 1552-5015 322 7 2014 Wiley,10.1002/jez.b.22562,Dynamics and constraints of enzyme evolution,2014
20_Buller_2023_Science,Developing biocatalysts,(27),b26,Asymmetric Biocatalytic Synthesis of 1‐Aryltetrahydro‐β‐carbolines Enabled by “Substrate Walking” Elisabeth Eger Joerg H Schrittwieser 0000-0002-5780-3221 Dennis Wetzl Hans Iding Bernd Kuhn Wolfgang Kroutil 0000-0002-2151-6394 10.1002/chem.202004449 Chemistry – A European Journal Chemistry A European J 0947-6539 1521-3765 26 69 2020 Wiley,10.1002/chem.202004449,Asymmetric Biocatalytic Synthesis of 1‐Aryltetrahydro‐β‐carbolines Enabled by “Substrate Walking”,2020
20_Buller_2023_Science,Developing biocatalysts,(28),b27,Directed Evolution of RebH for Site‐Selective Halogenation of Large Biologically Active Molecules James T Payne Catherine B Poor Jared C Lewis 10.1002/anie.201411901 Angewandte Chemie International Edition Angew Chem Int Ed 1433-7851 1521-3773 54 14 2015 Wiley,10.1002/anie.201411901,Directed Evolution of RebH for Site‐Selective Halogenation of Large Biologically Active Molecules,2015
20_Buller_2023_Science,Developing biocatalysts,(29),b28,Entre la Gloria y el báratro José Manuel Gutiérrez Alvizo 0000-0002-9384-0177 10.32870/ctm4.v1i3.10 Carta Tepa mayo 4 ctm4 2683-2615 3 2014 Universidad de Guadalajara,10.32870/ctm4.v1i3.10,Entre la Gloria y el báratro,2014
20_Buller_2023_Science,Developing biocatalysts,(30),b29,Structural Analysis of an Evolved Transketolase Reveals Divergent Binding Modes Pierre E Affaticati Shao-Bo Dai Panwajee Payongsri Helen C Hailes Kai Tittmann Paul A Dalby 10.1038/srep35716 Scientific Reports Sci Rep 2045-2322 6 1 27767080 2016 Springer Science and Business Media LLC,10.1038/srep35716,Structural Analysis of an Evolved Transketolase Reveals Divergent Binding Modes,2016
20_Buller_2023_Science,Developing biocatalysts,"(6,",b5,New catalytic reactions by enzyme engineering Cindy Klaus 0000-0001-5977-1158 Stephan C Hammer 0000-0002-3620-9362 10.1016/j.trechm.2022.03.002 Trends in Chemistry Trends in Chemistry 2589-5974 4 5 2022 Elsevier BV,10.1016/j.trechm.2022.03.002,New catalytic reactions by enzyme engineering,2022
20_Buller_2023_Science,Developing biocatalysts,31),b30,Expanding the Enzyme Universe: Accessing Non‐Natural Reactions by Mechanism‐Guided Directed Evolution Hans Renata Z Jane Wang Frances H Arnold 10.1002/anie.201409470 Angewandte Chemie International Edition Angew Chem Int Ed 1433-7851 1521-3773 54 11 2015 Wiley,10.1002/anie.201409470,Expanding the Enzyme Universe: Accessing Non‐Natural Reactions by Mechanism‐Guided Directed Evolution,2015
20_Buller_2023_Science,Developing biocatalysts,"(32,",b31,Exploiting and engineering hemoproteins for abiological carbene and nitrene transfer reactions Oliver F Brandenberg Rudi Fasan Frances H Arnold 10.1016/j.copbio.2017.06.005 Current Opinion in Biotechnology Current Opinion in Biotechnology 0958-1669 47 2017 Elsevier BV,10.1016/j.copbio.2017.06.005,Exploiting and engineering hemoproteins for abiological carbene and nitrene transfer reactions,2017
20_Buller_2023_Science,Developing biocatalysts,33),b32,Navigating the Unnatural Reaction Space: Directed Evolution of Heme Proteins for Selective Carbene and Nitrene Transfer Yang Yang 0000-0002-4956-2034 Frances H Arnold 0000-0002-4027-364X 10.1021/acs.accounts.0c00591 Accounts of Chemical Research Acc. Chem. Res. 0001-4842 1520-4898 54 5 2021 American Chemical Society (ACS),10.1021/acs.accounts.0c00591,Navigating the Unnatural Reaction Space: Directed Evolution of Heme Proteins for Selective Carbene and Nitrene Transfer,2021
20_Buller_2023_Science,Developing biocatalysts,(34),b33,Enzymatic assembly of carbon–carbon bonds via iron-catalysed sp3 C–H functionalization Ruijie K Zhang Kai Chen Xiongyi Huang Lena Wohlschlager Hans Renata Frances H Arnold 10.1038/s41586-018-0808-5 Nature Nature 0028-0836 1476-4687 565 7737 2019 Springer Science and Business Media LLC,10.1038/s41586-018-0808-5,Enzymatic assembly of carbon–carbon bonds via iron-catalysed sp3 C–H functionalization,2019
20_Buller_2023_Science,Developing biocatalysts,(35),b34,Enzymatic Primary Amination of Benzylic and Allylic C(sp<sup>3</sup>)–H Bonds Zhi-Jun Jia 0000-0002-5143-4875 Shilong Gao 0000-0003-2808-6283 Frances H Arnold 0000-0002-4027-364X 10.1021/jacs.0c03428 Journal of the American Chemical Society J. Am. Chem. Soc. 0002-7863 1520-5126 142 23 2020 American Chemical Society (ACS),10.1021/jacs.0c03428,Enzymatic Primary Amination of Benzylic and Allylic C(sp<sup>3</sup>)–H Bonds,2020
20_Buller_2023_Science,Developing biocatalysts,(36),b35,Complete integration of carbene-transfer chemistry into biosynthesis Jing Huang Andrew Quest Pablo Cruz-Morales Kai Deng Jose Henrique Pereira Devon Van Cura 0000-0003-4604-1193 Ramu Kakumanu Edward E K Baidoo Qingyun Dan Yan Chen Christopher J Petzold 0000-0002-8270-5228 Trent R Northen 0000-0001-8404-3259 Paul D Adams 0000-0001-9333-8219 Douglas S Clark Emily P Balskus 0000-0001-5985-5714 John F Hartwig 0000-0002-4157-468X Aindrila Mukhopadhyay 0000-0002-6513-7425 Jay D Keasling 0000-0003-4170-6088 10.1038/s41586-023-06027-2 Nature Nature 0028-0836 1476-4687 617 7960 2023 Springer Science and Business Media LLC,10.1038/s41586-023-06027-2,Complete integration of carbene-transfer chemistry into biosynthesis,2023
20_Buller_2023_Science,Developing biocatalysts,(38),b37,Stereodivergent atom-transfer radical cyclization by engineered cytochromes P450 Qi Zhou 0000-0003-0577-1595 Michael Chin 0000-0002-8943-7262 Yue Fu Peng Liu 0000-0002-8188-632X Yang Yang 0000-0002-4956-2034 10.1126/science.abk1603 Science Science 0036-8075 1095-9203 374 6575 2021 American Association for the Advancement of Science (AAAS),10.1126/science.abk1603,Stereodivergent atom-transfer radical cyclization by engineered cytochromes P450,2021
20_Buller_2023_Science,Developing biocatalysts,(39),b38,Enzyme-controlled stereoselective radical cyclization to arenes enabled by metalloredox biocatalysis Wenzhen Fu 0000-0002-8454-4720 Natalia M Neris Yue Fu 0000-0003-3085-7817 Yunlong Zhao 0009-0009-0330-6885 Benjamin Krohn-Hansen 0000-0003-3498-0660 Peng Liu 0000-0002-8188-632X Yang Yang 0000-0002-4956-2034 10.1038/s41929-023-00986-5 Nature Catalysis Nat Catal 2520-1158 6 7 2023 Springer Science and Business Media LLC,10.1038/s41929-023-00986-5,Enzyme-controlled stereoselective radical cyclization to arenes enabled by metalloredox biocatalysis,2023
20_Buller_2023_Science,Developing biocatalysts,(40),b39,Ground-State Electron Transfer as an Initiation Mechanism for Biocatalytic C–C Bond Forming Reactions Haigen Fu Heather Lam Megan A Emmanuel Ji Hye Kim Braddock A Sandoval Todd K Hyster 0000-0003-3560-355X 10.1021/jacs.1c04334 Journal of the American Chemical Society J. Am. Chem. Soc. 0002-7863 1520-5126 143 25 2021 American Chemical Society (ACS),10.1021/jacs.1c04334,Ground-State Electron Transfer as an Initiation Mechanism for Biocatalytic C–C Bond Forming Reactions,2021
20_Buller_2023_Science,Developing biocatalysts,(41),b40,Making molecules with photodecarboxylases: A great start or a false dawn? Tobias M Hedison Derren J Heyes Nigel S Scrutton 10.1016/j.crchbi.2021.100017 Current Research in Chemical Biology Current Research in Chemical Biology 2666-2469 2 100017 2022 Elsevier BV,10.1016/j.crchbi.2021.100017,Making molecules with photodecarboxylases: A great start or a false dawn?,2022
20_Buller_2023_Science,Developing biocatalysts,(42),b41,Structure and Function of DNA Photolyase and Cryptochrome Blue-Light Photoreceptors Aziz Sancar 10.1021/cr0204348 Chemical Reviews Chem. Rev. 0009-2665 1520-6890 103 6 2003 American Chemical Society (ACS),10.1021/cr0204348,Structure and Function of DNA Photolyase and Cryptochrome Blue-Light Photoreceptors,2003
20_Buller_2023_Science,Developing biocatalysts,(43),b42,Evolution of light-independent protochlorophyllide oxidoreductase Pratishtha Vedalankar Baishnab C Tripathy 10.1007/s00709-018-1317-y Protoplasma Protoplasma 0033-183X 1615-6102 256 2 2019 Springer Science and Business Media LLC,10.1007/s00709-018-1317-y,Evolution of light-independent protochlorophyllide oxidoreductase,2019
20_Buller_2023_Science,Developing biocatalysts,(44),b43,Photobiocatalytic Strategies for Organic Synthesis Megan A Emmanuel Sophie G Bender Catherine Bilodeau Jose M Carceller Jacob S Dehovitz Haigen Fu Yi Liu Bryce T Nicholls Yao Ouyang Claire G Page Tianzhang Qiao Felix C Raps Damien R Sorigué Shang-Zheng Sun Joshua Turek-Herman Yuxuan Ye Ariadna Rivas-Souchet Jingzhe Cao Todd K Hyster 0000-0003-3560-355X 10.1021/acs.chemrev.2c00767 Chemical Reviews Chem. Rev. 0009-2665 1520-6890 123 9 2023 American Chemical Society (ACS),10.1021/acs.chemrev.2c00767,Photobiocatalytic Strategies for Organic Synthesis,2023
20_Buller_2023_Science,Developing biocatalysts,(45),b44,Photobiocatalytic synthesis of chiral secondary fatty alcohols from renewable unsaturated fatty acids Wuyuan Zhang 0000-0002-3182-5107 Jeong-Hoo Lee Sabry H H Younes Fabio Tonin Peter-Leon Hagedoorn 0000-0001-6342-2022 Harald Pichler 0000-0001-6043-2137 Yoonjin Baeg Jin-Byung Park Robert Kourist 0000-0002-2853-3525 Frank Hollmann 0000-0003-4821-756X 10.1038/s41467-020-16099-7 Nature Communications Nat Commun 2041-1723 11 1 32382158 2020 Springer Science and Business Media LLC pmid,10.1038/s41467-020-16099-7,Photobiocatalytic synthesis of chiral secondary fatty alcohols from renewable unsaturated fatty acids,2020
20_Buller_2023_Science,Developing biocatalysts,(46),b45,Photoexcitation of flavoenzymes enables a stereoselective radical cyclization Kyle F Biegasiewicz 0000-0003-1905-1919 Simon J Cooper 0000-0003-1465-5879 Xin Gao 0000-0002-1202-6633 Daniel G Oblinsky 0000-0001-7460-8260 Ji Hye Kim Samuel E Garfinkle 0000-0001-7729-9299 Leo A Joyce Braddock A Sandoval Gregory D Scholes Todd K Hyster 0000-0003-3560-355X 10.1126/science.aaw1143 Science Science 0036-8075 1095-9203 364 6446 2019 American Association for the Advancement of Science (AAAS),10.1126/science.aaw1143,Photoexcitation of flavoenzymes enables a stereoselective radical cyclization,2019
20_Buller_2023_Science,Developing biocatalysts,(49),b48,Using enzymes to tame nitrogen-centred radicals for enantioselective hydroamination Yuxuan Ye Jingzhe Cao Daniel G Oblinsky 0000-0001-7460-8260 Deeptak Verma 0000-0003-0740-0624 Christopher K Prier Gregory D Scholes 0000-0003-3336-7960 Todd K Hyster 0000-0003-3560-355X 10.1038/s41557-022-01083-z Nature Chemistry Nat. Chem. 1755-4330 1755-4349 15 2 2023 Springer Science and Business Media LLC,10.1038/s41557-022-01083-z,Using enzymes to tame nitrogen-centred radicals for enantioselective hydroamination,2023
