review_id,section_header,ref_marker,target_xml_id,raw_citation,doi,title,year
01_Bornscheuer_2012_Nature,B,"17,",b16,Biocatalytic Asymmetric Synthesis of Chiral Amines from Ketones Applied to Sitagliptin Manufacture Christopher K Savile Jacob M Janey Emily C Mundorff Jeffrey C Moore Sarena Tam William R Jarvis Jeffrey C Colbeck Anke Krebber Fred J Fleitz Jos Brands Paul N Devine Gjalt W Huisman Gregory J Hughes 10.1126/science.1188934 Science Science 0036-8075 1095-9203 329 5989 2010 American Association for the Advancement of Science (AAAS),10.1126/science.1188934,Biocatalytic Asymmetric Synthesis of Chiral Amines from Ketones Applied to Sitagliptin Manufacture,2010
01_Bornscheuer_2012_Nature,B,18 ),b17,"Sitagliptin Manufacture: A Compelling Tale of Green Chemistry, Process Intensification, and Industrial Asymmetric Catalysis Aman A Desai 10.1002/anie.201007051 Angewandte Chemie International Edition Angew Chem Int Ed 1433-7851 1521-3773 50 9 1974-1976 (2011 Wiley This highlight article compares in detail two processes for the production of sitagliptin",10.1002/anie.201007051,"Sitagliptin Manufacture: A Compelling Tale of Green Chemistry, Process Intensification, and Industrial Asymmetric Catalysis",1974
01_Bornscheuer_2012_Nature,B,19,b18,Quantitative exploration of the catalytic landscape separating divergent plant sesquiterpene synthases P E O'maille Nature Chem. Biol 4 2008,,Quantitative exploration of the catalytic landscape separating divergent plant sesquiterpene synthases,2008
01_Bornscheuer_2012_Nature,B,20,b19,Non-fermentative pathways for synthesis of branched-chain higher alcohols as biofuels S Atsumi T Hanai J C Liao Nature 451 2008 This paper describes the efficient diversion of amino-acid metabolism to the production of alcohols,,Non-fermentative pathways for synthesis of branched-chain higher alcohols as biofuels,2008
01_Bornscheuer_2012_Nature,B,"21,",b20,Metabolic engineering of microorganisms for biofuels production: from bugs to synthetic biology to fuels Sung Kuk Lee Howard Chou Timothy S Ham Taek Soon Lee Jay D Keasling 10.1016/j.copbio.2008.10.014 Current Opinion in Biotechnology Current Opinion in Biotechnology 0958-1669 19 6 2008 Elsevier BV,10.1016/j.copbio.2008.10.014,Metabolic engineering of microorganisms for biofuels production: from bugs to synthetic biology to fuels,2008
01_Bornscheuer_2012_Nature,B,22,b21,Microbial production of fatty-acid-derived fuels and chemicals from plant biomass E J Steen Nature 463 2010,,Microbial production of fatty-acid-derived fuels and chemicals from plant biomass,2010
01_Bornscheuer_2012_Nature,B,23,b22,High Levels of Bioplastic Are Produced in Fertile Transplastomic Tobacco Plants Engineered with a Synthetic Operon for the Production of Polyhydroxybutyrate Karen Bohmert-Tatarev Susan Mcavoy Sean Daughtry Oliver P Peoples Kristi D Snell 10.1104/pp.110.169581 Plant Physiology Plant Physiol. 0032-0889 1532-2548 155 4 2011 Oxford University Press (OUP),10.1104/pp.110.169581,High Levels of Bioplastic Are Produced in Fertile Transplastomic Tobacco Plants Engineered with a Synthetic Operon for the Production of Polyhydroxybutyrate,2011
01_Bornscheuer_2012_Nature,B,24,b23,Styrene biosynthesis from glucose by engineered E. coli R Mckenna D R Nielsen Metab. Eng 13 2011,,Styrene biosynthesis from glucose by engineered E. coli,2011
01_Bornscheuer_2012_Nature,B,[25],b24,Finding better protein engineering strategies Romas J Kazlauskas Uwe T Bornscheuer 10.1038/nchembio0809-526 Nature Chemical Biology Nat Chem Biol 1552-4450 1552-4469 5 8 2009 Springer Science and Business Media LLC,10.1038/nchembio0809-526,Finding better protein engineering strategies,2009
01_Bornscheuer_2012_Nature,B,[26],b25,Protein Engineering Handbook 10.1002/9783527634026 Protein Engineering Handbook S Lutz U T Bornscheuer Wiley 2009,10.1002/9783527634026,Protein Engineering Handbook,2009
01_Bornscheuer_2012_Nature,B,[27],b26,Directed evolution drives the next generation of biocatalysts N J Turner Nature Chem. Biol 5 2009,,Directed evolution drives the next generation of biocatalysts,2009
01_Bornscheuer_2012_Nature,B,28,b27,Kemp elimination catalysts by computational enzyme design Daniela Röthlisberger Olga Khersonsky Andrew M Wollacott Lin Jiang Jason Dechancie Jamie Betker Jasmine L Gallaher Eric A Althoff Alexandre Zanghellini Orly Dym Shira Albeck Kendall N Houk Dan S Tawfik David Baker 10.1038/nature06879 Nature Nature 0028-0836 1476-4687 453 7192 2008 Springer Science and Business Media LLC,10.1038/nature06879,Kemp elimination catalysts by computational enzyme design,2008
01_Bornscheuer_2012_Nature,B,"29,",b28,Industrial biocatalysis today and tomorrow A Schmid J S Dordick B Hauer A Kiener M Wubbolts B Witholt 10.1038/35051736 Nature Nature 0028-0836 1476-4687 409 6817 2001 Springer Science and Business Media LLC,10.1038/35051736,Industrial biocatalysis today and tomorrow,2001
01_Bornscheuer_2012_Nature,B,30,b29,Combinatorial and computational challenges for biocatalyst design Frances H Arnold 10.1038/35051731 Nature Nature 0028-0836 1476-4687 409 6817 2001 Springer Science and Business Media LLC,10.1038/35051731,Combinatorial and computational challenges for biocatalyst design,2001
01_Bornscheuer_2012_Nature,B,"22,",b21,Microbial production of fatty-acid-derived fuels and chemicals from plant biomass E J Steen Nature 463 2010,,Microbial production of fatty-acid-derived fuels and chemicals from plant biomass,2010
01_Bornscheuer_2012_Nature,B,"32,",b31,Manufacturing Molecules Through Metabolic Engineering Jay D Keasling 10.1126/science.1193990 Science Science 0036-8075 1095-9203 330 6009 2010 American Association for the Advancement of Science (AAAS),10.1126/science.1193990,Manufacturing Molecules Through Metabolic Engineering,2010
01_Bornscheuer_2012_Nature,B,33,b32,Metabolic Engineering of Poly(3-Hydroxyalkanoates): From DNA to Plastic Lara L Madison Gjalt W Huisman 10.1128/mmbr.63.1.21-53.1999 Microbiology and Molecular Biology Reviews Microbiol Mol Biol Rev 1092-2172 1098-5557 63 1 1999 American Society for Microbiology,10.1128/mmbr.63.1.21-53.1999,Metabolic Engineering of Poly(3-Hydroxyalkanoates): From DNA to Plastic,1999
01_Bornscheuer_2012_Nature,Engineering enzymes to fit the manufacturing process,4,b3,A Liese K Seelbach C Wandrey Industrial Biotransformations 2nd edn Wiley-VCH 2006,,Industrial Biotransformations 2nd edn,2006
01_Bornscheuer_2012_Nature,Engineering enzymes to fit the manufacturing process,29,b28,Industrial biocatalysis today and tomorrow A Schmid J S Dordick B Hauer A Kiener M Wubbolts B Witholt 10.1038/35051736 Nature Nature 0028-0836 1476-4687 409 6817 2001 Springer Science and Business Media LLC,10.1038/35051736,Industrial biocatalysis today and tomorrow,2001
01_Bornscheuer_2012_Nature,RESEARCH REVIEW,35,b34,Metagenomics and industrial applications P Lorenz J Eck Nature Rev. Microbiol 3 2005,,Metagenomics and industrial applications,2005
01_Bornscheuer_2012_Nature,RESEARCH REVIEW,36,b35,High-resolution mapping of protein sequence-function relationships D M Fowler Nature Methods 7 2010,,High-resolution mapping of protein sequence-function relationships,2010
01_Bornscheuer_2012_Nature,RESEARCH REVIEW,37,b36,Amplification and assembly of chip-eluted DNA (AACED): a method for high-throughput gene synthesis K E Richmond 10.1093/nar/gkh793 Nucleic Acids Research Nucleic Acids Research 1362-4962 32 17 2004 Oxford University Press (OUP),10.1093/nar/gkh793,Amplification and assembly of chip-eluted DNA (AACED): a method for high-throughput gene synthesis,2004
01_Bornscheuer_2012_Nature,RESEARCH REVIEW,38,b37,Creation of a bacterial cell controlled by a chemically synthesized genome D G Gibson Science 329 2010,,Creation of a bacterial cell controlled by a chemically synthesized genome,2010
01_Bornscheuer_2012_Nature,Novel tools in bioinformatics,39,b38,Beyond directed evolution—semi-rational protein engineering and design Stefan Lutz 10.1016/j.copbio.2010.08.011 Current Opinion in Biotechnology Current Opinion in Biotechnology 0958-1669 21 6 2010 Elsevier BV,10.1016/j.copbio.2010.08.011,Beyond directed evolution—semi-rational protein engineering and design,2010
01_Bornscheuer_2012_Nature,Novel tools in bioinformatics,40,b39,"In this paper, careful analysis of key motifs of 5,000 pyridoxal-5-phosphatedependent transaminase sequences in public databases identified 20 novel enzymes for which substrate preference (ketone, not a-keto acid) M Ho ¨hne S Scha ¨tzle H Jochens K Robins U T Bornscheuer Nature Chem. Biol 6 2010 Rational assignment of key motifs for function guides in silico enzyme identification and enantiopreference ((R), not (S)) could be predicted and experimentally confirmed",,"In this paper, careful analysis of key motifs of 5,000 pyridoxal-5-phosphatedependent transaminase sequences in public databases identified 20 novel enzymes for which substrate preference (ketone, not a-keto acid)",2010
01_Bornscheuer_2012_Nature,Novel tools in bioinformatics,40,b39,"In this paper, careful analysis of key motifs of 5,000 pyridoxal-5-phosphatedependent transaminase sequences in public databases identified 20 novel enzymes for which substrate preference (ketone, not a-keto acid) M Ho ¨hne S Scha ¨tzle H Jochens K Robins U T Bornscheuer Nature Chem. Biol 6 2010 Rational assignment of key motifs for function guides in silico enzyme identification and enantiopreference ((R), not (S)) could be predicted and experimentally confirmed",,"In this paper, careful analysis of key motifs of 5,000 pyridoxal-5-phosphatedependent transaminase sequences in public databases identified 20 novel enzymes for which substrate preference (ketone, not a-keto acid)",2010
01_Bornscheuer_2012_Nature,Novel tools in bioinformatics,41,b40,Natural diversity to guide focused directed evolution H Jochens U T Bornscheuer ChemBioChem 11 2010,,Natural diversity to guide focused directed evolution,2010
01_Bornscheuer_2012_Nature,Novel tools in bioinformatics,42,b41,Focusing mutations into the P. fluorescens esterase binding site increases enantioselectivity more effectively than distant mutations S Park Chem. Biol 12 2005,,Focusing mutations into the P. fluorescens esterase binding site increases enantioselectivity more effectively than distant mutations,2005
01_Bornscheuer_2012_Nature,Novel tools in bioinformatics,21,b20,Metabolic engineering of microorganisms for biofuels production: from bugs to synthetic biology to fuels Sung Kuk Lee Howard Chou Timothy S Ham Taek Soon Lee Jay D Keasling 10.1016/j.copbio.2008.10.014 Current Opinion in Biotechnology Current Opinion in Biotechnology 0958-1669 19 6 2008 Elsevier BV,10.1016/j.copbio.2008.10.014,Metabolic engineering of microorganisms for biofuels production: from bugs to synthetic biology to fuels,2008
01_Bornscheuer_2012_Nature,Novel tools in bioinformatics,44,b43,A system for the continuous directed evolution of biomolecules Kevin M Esvelt Jacob C Carlson David R Liu 10.1038/nature09929 Nature Nature 0028-0836 1476-4687 472 7344 2011 Springer Science and Business Media LLC,10.1038/nature09929,A system for the continuous directed evolution of biomolecules,2011
01_Bornscheuer_2012_Nature,Examples of engineered enzymes in industrial biocatalysis,29,b28,Industrial biocatalysis today and tomorrow A Schmid J S Dordick B Hauer A Kiener M Wubbolts B Witholt 10.1038/35051736 Nature Nature 0028-0836 1476-4687 409 6817 2001 Springer Science and Business Media LLC,10.1038/35051736,Industrial biocatalysis today and tomorrow,2001
01_Bornscheuer_2012_Nature,Examples of engineered enzymes in industrial biocatalysis,"45,",b44,Advances in the Enzymatic Reduction of Ketones Jeffrey C Moore David J Pollard Birgit Kosjek Paul N Devine 10.1021/ar700167a Accounts of Chemical Research Acc. Chem. Res. 0001-4842 1520-4898 40 12 2007 American Chemical Society (ACS),10.1021/ar700167a,Advances in the Enzymatic Reduction of Ketones,2007
01_Bornscheuer_2012_Nature,Examples of engineered enzymes in industrial biocatalysis,46,b45,This is a review about protein engineering to create biocatalysts for industrial applications G A Strohmeier H Pichler O May M Gruber-Khadjawi Chem. Rev 111 2011 Application of designed enzymes in organic synthesis,,This is a review about protein engineering to create biocatalysts for industrial applications,2011
01_Bornscheuer_2012_Nature,REVIEW RESEARCH,"47,",b46,"Cloning, nucleotide sequence and expression of a hydantoinase and carbamoylase gene from REVIEW RESEARCH Arthrobacter aurescens DSM 3745 in Escherichia coli and comparison with the corresponding genes from Arthrobacter aurescens DSM 3747 A Wiese B Wilms C Syldatk R Mattes J Altenbuchner Appl. Microbiol. Biotechnol 55 2001",,"Cloning, nucleotide sequence and expression of a hydantoinase and carbamoylase gene from REVIEW RESEARCH Arthrobacter aurescens DSM 3745 in Escherichia coli and comparison with the corresponding genes from Arthrobacter aurescens DSM 3747",2001
01_Bornscheuer_2012_Nature,REVIEW RESEARCH,48,b47,Recombinant Polycistronic Structure of Hydantoinase Process Genes in <i>Escherichia coli</i> for the Production of Optically Pure <scp>d</scp> -Amino Acids Ana Isabel Martínez-Gómez Sergio Martínez-Rodríguez Josefa María Clemente-Jiménez Joaquín Pozo-Dengra Felipe Rodríguez-Vico Francisco Javier Las Heras-Vázquez 10.1128/aem.02365-06 Applied and Environmental Microbiology Appl Environ Microbiol 0099-2240 1098-5336 73 5 2007 American Society for Microbiology,10.1128/aem.02365-06,Recombinant Polycistronic Structure of Hydantoinase Process Genes in <i>Escherichia coli</i> for the Production of Optically Pure <scp>d</scp> -Amino Acids,2007
01_Bornscheuer_2012_Nature,REVIEW RESEARCH,51,b50,"Creation of a Productive, Highly Enantioselective Nitrilase through Gene Site Saturation Mutagenesis (GSSM) Grace Desantis Kelvin Wong Bob Farwell Kelly Chatman Zoulin Zhu Geoff Tomlinson Hongjun Huang Xuqiu Tan Lisa Bibbs Pei Chen Keith Kretz Mark J Burk 10.1021/ja035742h Journal of the American Chemical Society J. Am. Chem. Soc. 0002-7863 1520-5126 125 38 2003 American Chemical Society (ACS) Creation of a productive, highly enantioselective nitrilase through gene site saturation mutagenesis (GSSM)",10.1021/ja035742h,"Creation of a Productive, Highly Enantioselective Nitrilase through Gene Site Saturation Mutagenesis (GSSM)",2003
01_Bornscheuer_2012_Nature,REVIEW RESEARCH,52,b51,A green-by-design biocatalytic process for atorvastatin intermediate Steven K Ma John Gruber Chris Davis Lisa Newman David Gray Alica Wang John Grate Gjalt W Huisman Roger A Sheldon 10.1039/b919115c Green Chem. Green Chem. 1463-9262 1463-9270 12 1 2010 Royal Society of Chemistry (RSC),10.1039/b919115c,A green-by-design biocatalytic process for atorvastatin intermediate,2010
01_Bornscheuer_2012_Nature,REVIEW RESEARCH,21,b20,Metabolic engineering of microorganisms for biofuels production: from bugs to synthetic biology to fuels Sung Kuk Lee Howard Chou Timothy S Ham Taek Soon Lee Jay D Keasling 10.1016/j.copbio.2008.10.014 Current Opinion in Biotechnology Current Opinion in Biotechnology 0958-1669 19 6 2008 Elsevier BV,10.1016/j.copbio.2008.10.014,Metabolic engineering of microorganisms for biofuels production: from bugs to synthetic biology to fuels,2008
01_Bornscheuer_2012_Nature,REVIEW RESEARCH,52,b51,A green-by-design biocatalytic process for atorvastatin intermediate Steven K Ma John Gruber Chris Davis Lisa Newman David Gray Alica Wang John Grate Gjalt W Huisman Roger A Sheldon 10.1039/b919115c Green Chem. Green Chem. 1463-9262 1463-9270 12 1 2010 Royal Society of Chemistry (RSC),10.1039/b919115c,A green-by-design biocatalytic process for atorvastatin intermediate,2010
01_Bornscheuer_2012_Nature,REVIEW RESEARCH,17,b16,Biocatalytic Asymmetric Synthesis of Chiral Amines from Ketones Applied to Sitagliptin Manufacture Christopher K Savile Jacob M Janey Emily C Mundorff Jeffrey C Moore Sarena Tam William R Jarvis Jeffrey C Colbeck Anke Krebber Fred J Fleitz Jos Brands Paul N Devine Gjalt W Huisman Gregory J Hughes 10.1126/science.1188934 Science Science 0036-8075 1095-9203 329 5989 2010 American Association for the Advancement of Science (AAAS),10.1126/science.1188934,Biocatalytic Asymmetric Synthesis of Chiral Amines from Ketones Applied to Sitagliptin Manufacture,2010
01_Bornscheuer_2012_Nature,REVIEW RESEARCH,18,b17,"Sitagliptin Manufacture: A Compelling Tale of Green Chemistry, Process Intensification, and Industrial Asymmetric Catalysis Aman A Desai 10.1002/anie.201007051 Angewandte Chemie International Edition Angew Chem Int Ed 1433-7851 1521-3773 50 9 1974-1976 (2011 Wiley This highlight article compares in detail two processes for the production of sitagliptin",10.1002/anie.201007051,"Sitagliptin Manufacture: A Compelling Tale of Green Chemistry, Process Intensification, and Industrial Asymmetric Catalysis",1974
01_Bornscheuer_2012_Nature,REVIEW RESEARCH,52,b51,A green-by-design biocatalytic process for atorvastatin intermediate Steven K Ma John Gruber Chris Davis Lisa Newman David Gray Alica Wang John Grate Gjalt W Huisman Roger A Sheldon 10.1039/b919115c Green Chem. Green Chem. 1463-9262 1463-9270 12 1 2010 Royal Society of Chemistry (RSC),10.1039/b919115c,A green-by-design biocatalytic process for atorvastatin intermediate,2010
01_Bornscheuer_2012_Nature,REVIEW RESEARCH,"17,",b16,Biocatalytic Asymmetric Synthesis of Chiral Amines from Ketones Applied to Sitagliptin Manufacture Christopher K Savile Jacob M Janey Emily C Mundorff Jeffrey C Moore Sarena Tam William R Jarvis Jeffrey C Colbeck Anke Krebber Fred J Fleitz Jos Brands Paul N Devine Gjalt W Huisman Gregory J Hughes 10.1126/science.1188934 Science Science 0036-8075 1095-9203 329 5989 2010 American Association for the Advancement of Science (AAAS),10.1126/science.1188934,Biocatalytic Asymmetric Synthesis of Chiral Amines from Ketones Applied to Sitagliptin Manufacture,2010
01_Bornscheuer_2012_Nature,REVIEW RESEARCH,18,b17,"Sitagliptin Manufacture: A Compelling Tale of Green Chemistry, Process Intensification, and Industrial Asymmetric Catalysis Aman A Desai 10.1002/anie.201007051 Angewandte Chemie International Edition Angew Chem Int Ed 1433-7851 1521-3773 50 9 1974-1976 (2011 Wiley This highlight article compares in detail two processes for the production of sitagliptin",10.1002/anie.201007051,"Sitagliptin Manufacture: A Compelling Tale of Green Chemistry, Process Intensification, and Industrial Asymmetric Catalysis",1974
01_Bornscheuer_2012_Nature,Environmental advantages of biocatalytic processes,53,b52,Green Chemistry: Theory and Practice P Anastas J Warner Oxford Univ. Press 1998,,Green Chemistry: Theory and Practice,1998
01_Bornscheuer_2012_Nature,Environmental advantages of biocatalytic processes,54,b53,Biosynthesis of polylactic acid and its copolymers using evolved propionate CoA transferase and PHA synthase T H Yang Biotechnol. Bioeng 105 2010,,Biosynthesis of polylactic acid and its copolymers using evolved propionate CoA transferase and PHA synthase,2010
01_Bornscheuer_2012_Nature,Environmental advantages of biocatalytic processes,22,b21,Microbial production of fatty-acid-derived fuels and chemicals from plant biomass E J Steen Nature 463 2010,,Microbial production of fatty-acid-derived fuels and chemicals from plant biomass,2010
01_Bornscheuer_2012_Nature,New concepts in protein engineering,[55],b54,In vitro compartmentalization by double emulsions: sorting and gene enrichment by fluorescence activated cell sorting K Bernath Anal. Biochem 325 2004,,In vitro compartmentalization by double emulsions: sorting and gene enrichment by fluorescence activated cell sorting,2004
01_Bornscheuer_2012_Nature,New concepts in protein engineering,[56],b55,Single‐Cell High‐Throughput Screening To Identify Enantioselective Hydrolytic Enzymes Stefan Becker Horst Höbenreich Andreas Vogel Janina Knorr Susanne Wilhelm Frank Rosenau Karl‐erich Jaeger Manfred T Reetz Harald Kolmar 10.1002/anie.200705236 Angewandte Chemie International Edition Angew Chem Int Ed 1433-7851 1521-3773 47 27 2008 Wiley,10.1002/anie.200705236,Single‐Cell High‐Throughput Screening To Identify Enantioselective Hydrolytic Enzymes,2008
01_Bornscheuer_2012_Nature,New concepts in protein engineering,[57],b56,A combination of in vivo selection and cell sorting for the identification of enantioselective biocatalysts E Ferna ´ndez-Alvaro Angew. Chem. Int. Ed 50 2011,,A combination of in vivo selection and cell sorting for the identification of enantioselective biocatalysts,2011
01_Bornscheuer_2012_Nature,New concepts in protein engineering,58,b57,Engineering delta 9-16:0-acyl carrier protein (ACP) desaturase specificity based on combinatorial saturation mutagenesis and logical redesign of the castor delta 9-18:0-ACP desaturase E Whittle J Shanklin J. Biol. Chem 276 2001,,Engineering delta 9-16:0-acyl carrier protein (ACP) desaturase specificity based on combinatorial saturation mutagenesis and logical redesign of the castor delta 9-18:0-ACP desaturase,2001
01_Bornscheuer_2012_Nature,New concepts in protein engineering,59,b58,Selection and evolution of enzymes from a partially randomized non-catalytic scaffold B Seelig J W Szostak Nature 448 2007,,Selection and evolution of enzymes from a partially randomized non-catalytic scaffold,2007
01_Bornscheuer_2012_Nature,New concepts in protein engineering,60,b59,Improving catalytic function by ProSAR-driven enzyme evolution R J Fox Nature Biotechnol 25 2007,,Improving catalytic function by ProSAR-driven enzyme evolution,2007
01_Bornscheuer_2012_Nature,New concepts in protein engineering,61,b60,Designed divergent evolution of enzyme function Y Yoshikuni T E Ferrin J D Keasling Nature 440 2006,,Designed divergent evolution of enzyme function,2006
01_Bornscheuer_2012_Nature,New concepts in protein engineering,41,b40,Natural diversity to guide focused directed evolution H Jochens U T Bornscheuer ChemBioChem 11 2010,,Natural diversity to guide focused directed evolution,2010
01_Bornscheuer_2012_Nature,New concepts in protein engineering,[62],b61,"ProTherm, version 4.0: thermodynamic database for proteins and mutants K A Bava M M Gromiha H Uedaira K Kitajima & Sarai A Nucleic Acids Res 32 2004",,"ProTherm, version 4.0: thermodynamic database for proteins and mutants",2004
01_Bornscheuer_2012_Nature,New concepts in protein engineering,[63],b62,"This paper shows that about 34% of random amino-acid replacements inactivate a protein's functions, indicating the importance of starting with a stabilized protein for protein engineering experiments H H Guo J Choe L A Loeb Proc. Natl Acad. Sci. USA 101 2004 Protein tolerance to random amino acid change",,"This paper shows that about 34% of random amino-acid replacements inactivate a protein's functions, indicating the importance of starting with a stabilized protein for protein engineering experiments",2004
01_Bornscheuer_2012_Nature,New concepts in protein engineering,[64],b63,Why highly expressed proteins evolve slowly D A Drummond J D Bloom C Adami C O Wilke F H Arnold Proc. Natl Acad. Sci. USA 102 2005,,Why highly expressed proteins evolve slowly,2005
01_Bornscheuer_2012_Nature,New concepts in protein engineering,"65,",b64,Directed enzyme evolution via small and effective neutral drift libraries R D Gupta D S Tawfik Nature Methods 5 2008,,Directed enzyme evolution via small and effective neutral drift libraries,2008
01_Bornscheuer_2012_Nature,New concepts in protein engineering,66,b65,"Neutral genetic drift can alter promiscuous protein functions, potentially aiding functional evolution J D Bloom P A Romero Z Lu F H Arnold Biol. Direct 2 17 2007",,"Neutral genetic drift can alter promiscuous protein functions, potentially aiding functional evolution",2007
01_Bornscheuer_2012_Nature,New concepts in protein engineering,67,b66,Additivity of mutational effects in proteins J A Wells Biochemistry 29 1990,,Additivity of mutational effects in proteins,1990
01_Bornscheuer_2012_Nature,New concepts in protein engineering,68,b67,Directed evolution of a para-nitrobenzyl esterase for aqueous-organic solvents J C Moore F H Arnold Nature Biotechnol 14 1996,,Directed evolution of a para-nitrobenzyl esterase for aqueous-organic solvents,1996
01_Bornscheuer_2012_Nature,New concepts in protein engineering,70,b69,Darwinian evolution can follow only very few mutational paths to fitter proteins D M Weinreich N F Delaney M A Depristo D L Hartl Science 312 2006,,Darwinian evolution can follow only very few mutational paths to fitter proteins,2006
01_Bornscheuer_2012_Nature,New concepts in protein engineering,71,b70,Constructing and analyzing the fitness landscape of an experimental evolutionary process M T Reetz J Sanchis ChemBioChem 9 2008,,Constructing and analyzing the fitness landscape of an experimental evolutionary process,2008
01_Bornscheuer_2012_Nature,REVIEW RESEARCH,16,b15,Development of a Biocatalytic Process as an Alternative to the (−)-DIP-Cl-Mediated Asymmetric Reduction of a Key Intermediate of Montelukast Jack Liang James Lalonde Birthe Borup Vesna Mitchell Emily Mundorff Na Trinh D A Kochrekar Ramachandran Nair Cherat G Ganesh Pai 10.1021/op900272d Organic Process Research & Development Org. Process Res. Dev. 1083-6160 1520-586X 14 1 2010 American Chemical Society (ACS),10.1021/op900272d,Development of a Biocatalytic Process as an Alternative to the (−)-DIP-Cl-Mediated Asymmetric Reduction of a Key Intermediate of Montelukast,2010
