review_id,section_header,ref_marker,target_xml_id,raw_citation,doi,title,year
02_Sheldon_2018_ChemRev,Biocatalysis Is Green and Sustainable,26,b23,FDA's Policy Statement for the Development of New Stereoisomeric Drugs 10.1002/chir.530040513 Chirality 4 1992,10.1002/chir.530040513,FDA's Policy Statement for the Development of New Stereoisomeric Drugs,1992
02_Sheldon_2018_ChemRev,Biocatalysis Is Green and Sustainable,27,b24,Industrial Synthesis of Optically Active Compounds R A Sheldon Chirotechnology 1993 Marcel Dekker New York,,Industrial Synthesis of Optically Active Compounds,1993
02_Sheldon_2018_ChemRev,Biocatalysis Is Green and Sustainable,28,b25,The search for the ideal biocatalyst S G Burton D A Cowan J M Woodley Nat. Biotechnol 20 2002,,The search for the ideal biocatalyst,2002
02_Sheldon_2018_ChemRev,Biocatalysis Is Green and Sustainable,[29],b26,"Biocatalysis in Organic Chemistry and Biotechnology: Past, Present, and Future Manfred T Reetz 10.1021/ja405051f Journal of the American Chemical Society J. Am. Chem. Soc. 0002-7863 1520-5126 135 34 2013 American Chemical Society (ACS)",10.1021/ja405051f,"Biocatalysis in Organic Chemistry and Biotechnology: Past, Present, and Future",2013
02_Sheldon_2018_ChemRev,Biocatalysis Is Green and Sustainable,[30],b27,Directed enzyme evolution: climbing fitness peaks one amino acid at a time Cara A Tracewell Frances H Arnold 10.1016/j.cbpa.2009.01.017 Current Opinion in Chemical Biology Current Opinion in Chemical Biology 1367-5931 13 1 2009 Elsevier BV,10.1016/j.cbpa.2009.01.017,Directed enzyme evolution: climbing fitness peaks one amino acid at a time,2009
02_Sheldon_2018_ChemRev,Biocatalysis Is Green and Sustainable,[31],b28,Directed evolution drives the next generation of biocatalysts Nicholas J Turner 10.1038/nchembio.203 Nature Chemical Biology Nat Chem Biol 1552-4450 1552-4469 5 8 2009 Springer Science and Business Media LLC,10.1038/nchembio.203,Directed evolution drives the next generation of biocatalysts,2009
02_Sheldon_2018_ChemRev,Biocatalysis Is Green and Sustainable,[32],b29,Directed Evolution of Enantioselective Enzymes: An Unconventional Approach to Asymmetric Catalysis in Organic Chemistry Manfred T Reetz 10.1021/jo901046k The Journal of Organic Chemistry J. Org. Chem. 0022-3263 1520-6904 74 16 2009 American Chemical Society (ACS),10.1021/jo901046k,Directed Evolution of Enantioselective Enzymes: An Unconventional Approach to Asymmetric Catalysis in Organic Chemistry,2009
02_Sheldon_2018_ChemRev,Biocatalysis Is Green and Sustainable,[33],b30,Engineered enzymes for chemicals production S Luetz L Giver J Lalonde Biotechnol. Bioeng 101 2008,,Engineered enzymes for chemicals production,2008
02_Sheldon_2018_ChemRev,Biocatalysis Is Green and Sustainable,[34],b31,Protein engineering of enzymes for process applications J M Woodley Curr. Opin. Chem. Biol 17 2013,,Protein engineering of enzymes for process applications,2013
02_Sheldon_2018_ChemRev,Biocatalysis Is Green and Sustainable,"35,",b32,Status of protein engineering for biocatalysts: how to design an industrially useful biocatalyst Andreas S Bommarius Janna K Blum Michael J Abrahamson 10.1016/j.cbpa.2010.11.011 Current Opinion in Chemical Biology Current Opinion in Chemical Biology 1367-5931 15 2 2011 Elsevier BV,10.1016/j.cbpa.2010.11.011,Status of protein engineering for biocatalysts: how to design an industrially useful biocatalyst,2011
02_Sheldon_2018_ChemRev,Biocatalysis Is Green and Sustainable,36,b33,Recent trends in biocatalysis engineering A Illanes A Cauerhff L Wilson G R Castro Bioresour. Technol 115 2012,,Recent trends in biocatalysis engineering,2012
02_Sheldon_2018_ChemRev,Biocatalysis Is Green and Sustainable,37,b34,"Enzyme immobilization: why, what and how? R A Sheldon S Van Pelt Chem. Soc. Rev 42 2013",,"Enzyme immobilization: why, what and how?",2013
02_Sheldon_2018_ChemRev,Biocatalysis Is Green and Sustainable,38,b35,Biocatalysis: From academic curiosity to the mainstream R Holt Specialty Chem 2013. Sep,,Biocatalysis: From academic curiosity to the mainstream,2013
02_Sheldon_2018_ChemRev,Biocatalysis Is Green and Sustainable,[39],b36,Practical Methods for Biocatalysis and Biotransformations J Whittall P W Sutton 10.1002/9780470748589 Practical Methods for Biocatalysis and Biotransformations Wiley 2009 1,10.1002/9780470748589,Practical Methods for Biocatalysis and Biotransformations,2009
02_Sheldon_2018_ChemRev,Biocatalysis Is Green and Sustainable,[40],b37,Practical Methods for Biocatalysis and Biotransformations 2 J Whittall P W Sutton 10.1002/9781119943426 Practical Methods for Biocatalysis and Biotransformations 2 2012 Wiley U.K.,10.1002/9781119943426,Practical Methods for Biocatalysis and Biotransformations 2,2012
02_Sheldon_2018_ChemRev,Biocatalysis Is Green and Sustainable,[41],b38,J Whittall P W Sutton W Kroutil Practical Methods for Biocatalysis and Biotransformations 3 2016 Chichester U.K.,,Practical Methods for Biocatalysis and Biotransformations,2016
02_Sheldon_2018_ChemRev,Biocatalysis Is Green and Sustainable,[42],b39,"P N Patel Ed Green Biocatalysis ; Wiley 2016 Hoboken, NJ",,,2016
02_Sheldon_2018_ChemRev,Biocatalysis Is Green and Sustainable,[43],b40,"Biocatalysis for Green Chemistry and Chemical Process Development A Tao R J Kazlaukas 10.1002/9781118028308 2011 Wiley Hoboken, NJ",10.1002/9781118028308,Biocatalysis for Green Chemistry and Chemical Process Development,2011
02_Sheldon_2018_ChemRev,Biocatalysis Is Green and Sustainable,[44],b41,Industrial applications of enzyme biocatalysis: Current status and future aspects Jung-Min Choi Sang-Soo Han Hak-Sung Kim 10.1016/j.biotechadv.2015.02.014 Biotechnology Advances Biotechnology Advances 0734-9750 33 7 2015 Elsevier BV,10.1016/j.biotechadv.2015.02.014,Industrial applications of enzyme biocatalysis: Current status and future aspects,2015
02_Sheldon_2018_ChemRev,Biocatalysis Is Green and Sustainable,[45],b42,On the development of new biocatalytic processes for practical pharmaceutical synthesis Gjalt W Huisman Steven J Collier 10.1016/j.cbpa.2013.01.017 Current Opinion in Chemical Biology Current Opinion in Chemical Biology 1367-5931 17 2 2013 Elsevier BV,10.1016/j.cbpa.2013.01.017,On the development of new biocatalytic processes for practical pharmaceutical synthesis,2013
02_Sheldon_2018_ChemRev,Biocatalysis Is Green and Sustainable,[46],b43,Biocatalysis in development of green pharmaceutical processes A Tao J H Xu Curr. Opin. Chem. Biol 13 2009,,Biocatalysis in development of green pharmaceutical processes,2009
02_Sheldon_2018_ChemRev,Biocatalysis Is Green and Sustainable,[47],b44,New opportunities for biocatalysis: driving the synthesis of chiral chemicals Gao-Wei Zheng Jian-He Xu 10.1016/j.copbio.2011.07.002 Current Opinion in Biotechnology Current Opinion in Biotechnology 0958-1669 22 6 2011 Elsevier BV,10.1016/j.copbio.2011.07.002,New opportunities for biocatalysis: driving the synthesis of chiral chemicals,2011
02_Sheldon_2018_ChemRev,Biocatalysis Is Green and Sustainable,[48],b45,Biocatalysis in the pharmaceutical industry: a greener future P Hoyos V Pace M J Hernaiz A R Alcantara Curr. Green Chem 2014 2,,Biocatalysis in the pharmaceutical industry: a greener future,
02_Sheldon_2018_ChemRev,Biocatalysis Is Green and Sustainable,[49],b46,"R N Patel Ed Biocatalysis in the Pharmaceutical and Biotechnology Industries Boca Raton, FL CRC Press 2007",,Biocatalysis in the Pharmaceutical and Biotechnology Industries,2007
02_Sheldon_2018_ChemRev,Biocatalysis Is Green and Sustainable,50,b47,Biocatalytic retrosynthesis N Turner E O'reilly Nat. Chem. Biol 9 2013,,Biocatalytic retrosynthesis,2013
02_Sheldon_2018_ChemRev,Biocatalysis Is Green and Sustainable,22,b19,ChemInform Abstract: Towards the Ideal Synthesis P A Wender S T Handy D L Wright 10.1002/chin.199808292 ChemInform ChemInform 0931-7597 1522-2667 29 8 1997 Wiley London),10.1002/chin.199808292,ChemInform Abstract: Towards the Ideal Synthesis,1997
02_Sheldon_2018_ChemRev,Biocatalysis Is Green and Sustainable,51,b48,Enzyme‐Catalyzed Cascade Reactions Roger A Sheldon 10.1002/9783527623389.ch6 Multi-Step Enzyme Catalysis Wiley,10.1002/9783527623389.ch6,Enzyme‐Catalyzed Cascade Reactions,2008
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,52,b50,The Atom Economy—A Search for Synthetic Efficiency B M Trost 10.1126/science.1962206 Science Science 0036-8075 1095-9203 254 5037 1991 American Association for the Advancement of Science (AAAS),10.1126/science.1962206,The Atom Economy—A Search for Synthetic Efficiency,1991
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,"14,",b13,"Organic Synthesis -Past, Present and Future R A Sheldon Chem. Ind 1992 London)",,"Organic Synthesis -Past, Present and Future",1992
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,53,b51,The E factor 25 years on: the rise of green chemistry and sustainability Roger A Sheldon 10.1039/c6gc02157c Green Chemistry Green Chem. 1463-9262 1463-9270 19 1 2017 Royal Society of Chemistry (RSC),10.1039/c6gc02157c,The E factor 25 years on: the rise of green chemistry and sustainability,2017
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,14,b13,"Organic Synthesis -Past, Present and Future R A Sheldon Chem. Ind 1992 London)",,"Organic Synthesis -Past, Present and Future",1992
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,54,b52,Overcoming barriers to green chemistry in the pharmaceutical industrythe Green Aspiration Level concept F Roschangar R A Sheldon C H Senanayake Green Chem 17 2015,,Overcoming barriers to green chemistry in the pharmaceutical industrythe Green Aspiration Level concept,2015
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,55,b53,"Green Chemistry Metrics: Measuring and Monitoring Sustainable Processes Lapkin, A. Constable, D. 2008 Wiley-Blackwell Chichester, U.K.",,Green Chemistry Metrics: Measuring and Monitoring Sustainable Processes,2008
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,56,b54,"Optimization J Andraos 10.1201/b11442-10 The Algebra of Organic Synthesis Boca Raton, FL CRC Press 2012",10.1201/b11442-10,Optimization,2012
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,"57,",b55,"So you think your process is green, how do you know?Using principles of sustainability to determine what is green a corporate perspective A D Curzons D J C Constable D N Mortimer V L Cunningham Green Chem 3 2001",,"So you think your process is green, how do you know?Using principles of sustainability to determine what is green a corporate perspective",2001
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,58,b56,Metrics to green chemistrywhich are the best? Green Chem D J C Constable A D Curzons V L Cunningham 2002 4,,Metrics to green chemistrywhich are the best? Green Chem,2002
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,"59,",b57,Using the right green yardstick: why process mass intensity Is used in the pharmaceutical industry to drive more sustainable processes C Jimeńez-Gonzaĺez C S Ponder Q B Broxterman J Manley Org. Process Res. Dev 15 2011,,Using the right green yardstick: why process mass intensity Is used in the pharmaceutical industry to drive more sustainable processes,2011
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,60,b58,Expanding the boundaries: developing a streamlined tool for eco-footprinting of pharmaceuticals C Jimeńez-Gonzaĺez C Ollech W Pyrz D Hughes Q B Broxterman N Bhathela Org. Process Res. Dev 17 2013,,Expanding the boundaries: developing a streamlined tool for eco-footprinting of pharmaceuticals,2013
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,59,b57,Using the right green yardstick: why process mass intensity Is used in the pharmaceutical industry to drive more sustainable processes C Jimeńez-Gonzaĺez C S Ponder Q B Broxterman J Manley Org. Process Res. Dev 15 2011,,Using the right green yardstick: why process mass intensity Is used in the pharmaceutical industry to drive more sustainable processes,2011
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,54,b52,Overcoming barriers to green chemistry in the pharmaceutical industrythe Green Aspiration Level concept F Roschangar R A Sheldon C H Senanayake Green Chem 17 2015,,Overcoming barriers to green chemistry in the pharmaceutical industrythe Green Aspiration Level concept,2015
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,61,b59,Consider the environmental quotient. CHEM-TECH 1994 R A Sheldon 25,,Consider the environmental quotient. CHEM-TECH 1994,
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,62,b60,Environmental performance metrics for daily use in synthetic chemistry M Eissen J O Metzger Chem. -Eur. J 8 2002,,Environmental performance metrics for daily use in synthetic chemistry,2002
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,63,b61,"EcoScale, a semiquantitative tool to select an organic preparation based on economical and ecological parameters Van Aken L Strekowski L Patiny Beilstein J. Org. Chem 2 3 2006",,"EcoScale, a semiquantitative tool to select an organic preparation based on economical and ecological parameters",2006
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,"64,",b62,Life cycle assessment: a review of the methodology and its application to sustainability M A Curran Curr. Opin. Chem. Eng 2 2013,,Life cycle assessment: a review of the methodology and its application to sustainability,2013
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,65,b63,W Klopffer Background and Future Prospects in Life Cycle Assessment Dordrecht; The Netherlands Springer 2014,,Background and Future Prospects in Life Cycle Assessment,2014
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,66,b64,Green chemistry in an industrial ecology context T Graedel,,Green chemistry in an industrial ecology context,
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,67,b66,Life cycle assessment in green chemistry: overview of key parameters and methodological concerns L M Tufvesson P Tufvesson J M Woodley P Borjesson Int. J. Life Cycle Assess 18 2013,,Life cycle assessment in green chemistry: overview of key parameters and methodological concerns,2013
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,68,b67,Designing nanomaterials to maximize performance and minimize undesirable implications guided by the Principles of Green Chemistry L M Gilbertson J B Zimmerman D L Plata J E Hutchison P T Anastas Chem. Soc. Rev 44 2015,,Designing nanomaterials to maximize performance and minimize undesirable implications guided by the Principles of Green Chemistry,2015
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,69,b68,Choosing the greenest synthesis: a multivariate metric green chemistry exercise S M Mercer J Andraos P G Jessop J. Chem. Educ 89 2012,,Choosing the greenest synthesis: a multivariate metric green chemistry exercise,2012
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,70,b69,Using GREENSCOPE indicators for sustainable computer-aided process evaluation and design Raymond L Smith 0000-0002-5885-0687 Gerardo J Ruiz-Mercado Michael A Gonzalez 10.1016/j.compchemeng.2015.04.020 Computers & Chemical Engineering Computers & Chemical Engineering 0098-1354 81 2015 Elsevier BV,10.1016/j.compchemeng.2015.04.020,Using GREENSCOPE indicators for sustainable computer-aided process evaluation and design,2015
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,71,b70,Fast life cycle assessment of synthetic chemistry (FLASC) tool A D Curzons C Jimeńez-Gonzalez A L Duncan D J C Constable V L Cunningham Int. J. Life Cycle Assess 12 4 2007,,Fast life cycle assessment of synthetic chemistry (FLASC) tool,2007
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,72,b71,The evolution of life cycle assessment in pharmaceutical and chemical applicationsa perspective C Jimeńez-Gonzaĺez M R Overcash Green Chem 16 2014,,The evolution of life cycle assessment in pharmaceutical and chemical applicationsa perspective,2014
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,73,b72,"Assessing the Environmental-Hazard Potential for Life Cycle Assessment, Eco-Efficiency and SEEbalance (8 pp) Peter Saling Roland Maisch Maurizio Silvani Natalie König 10.1065/lca2005.08.220 The International Journal of Life Cycle Assessment Int J Life Cycle Assessment 0948-3349 1614-7502 10 5 2005 Springer Science and Business Media LLC",10.1065/lca2005.08.220,"Assessing the Environmental-Hazard Potential for Life Cycle Assessment, Eco-Efficiency and SEEbalance (8 pp)",2005
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,74,b73,"Ecofootprint: a new tool for the ""Made in Chimex"" considered approach L Leseurre C Merea S Duprat De Paule A Pinchart Green Chem 16 2014",,"Ecofootprint: a new tool for the ""Made in Chimex"" considered approach",2014
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,75,b74,GREEN MOTION: a new and easy to use green chemistry metric from laboratories to industry T V Tony Phan Cyril Gallardo Jean Mane 10.1039/c4gc02169j Green Chemistry Green Chem. 1463-9262 1463-9270 17 5 2015 Royal Society of Chemistry (RSC),10.1039/c4gc02169j,GREEN MOTION: a new and easy to use green chemistry metric from laboratories to industry,2015
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,"77,",b76,Rules and benefits of life cycle assessment in green chemical process and synthesis design: a tutorial review D Kralisch D Ott D Gericke Green Chem 17 2015,,Rules and benefits of life cycle assessment in green chemical process and synthesis design: a tutorial review,2015
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,78,b77,Towards a holistic approach to metrics for the 21st century pharmaceutical industry C R Mcelroy A Constantinou L C Jones L Summerton J H Clark Green Chem 17 2015,,Towards a holistic approach to metrics for the 21st century pharmaceutical industry,2015
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,79,b78,The Eight Criteria Defining a Good Chemical Manufacturing Process R Dach J J Song F Roschangar W Samstag C H Senanayake Org. Process Res. Dev 16 2012,,The Eight Criteria Defining a Good Chemical Manufacturing Process,2012
02_Sheldon_2018_ChemRev,Metrics of Green Chemistry and Sustainability,80,b79,Bioprocess intensification for the Effective Production of Chemical Products J M Woodley Comput. Chem. Eng 105 2017,,Bioprocess intensification for the Effective Production of Chemical Products,2017
02_Sheldon_2018_ChemRev,REACTION MEDIA,81,b80,Biocatalysis and biomass conversion in alternative reaction media R A Sheldon Chem. -Eur. J 22 2016 and references therein.,,Biocatalysis and biomass conversion in alternative reaction media,2016
02_Sheldon_2018_ChemRev,Use of Water as the Solvent for Biocatalysis,82,b81,On the (Un)greenness of Biocatalysis: Some Challenging Figures and Some Promising Options P Dominguez De Maria F Hollmann Front. Microbiol 6 1257 2015,,On the (Un)greenness of Biocatalysis: Some Challenging Figures and Some Promising Options,2015
02_Sheldon_2018_ChemRev,Use of Water as the Solvent for Biocatalysis,83,b82,Application of Environmental and Techno-Economic Metrics to Biocatalytic Process Development J Lima-Ramos P Tufvesson J M Woodley Green Process. Synth 3 2014,,Application of Environmental and Techno-Economic Metrics to Biocatalytic Process Development,2014
02_Sheldon_2018_ChemRev,Use of Water as the Solvent for Biocatalysis,84,b83,Today's and tomorrow's bio-based bulk chemicals from white biotechnology B G Hermann M Patel Appl. Biochem. Biotechnol 136 2007,,Today's and tomorrow's bio-based bulk chemicals from white biotechnology,2007
02_Sheldon_2018_ChemRev,Use of Water as the Solvent for Biocatalysis,85,b84,Commercial development of fermentation processes T Grotkjaer Fundamental Bioengineering J Villadsen Wiley-VCH Verlag GmbH & Co 2016 17,,Commercial development of fermentation processes,2016
02_Sheldon_2018_ChemRev,Use of Water as the Solvent for Biocatalysis,86,b85,How Green is Biocatalysis? To Calculate is to Know Y Ni D Holtmann F Hollmann ChemCatChem 6 2014,,How Green is Biocatalysis? To Calculate is to Know,2014
02_Sheldon_2018_ChemRev,Use of Water as the Solvent for Biocatalysis,34,b31,Protein engineering of enzymes for process applications J M Woodley Curr. Opin. Chem. Biol 17 2013,,Protein engineering of enzymes for process applications,2013
02_Sheldon_2018_ChemRev,Use of Water as the Solvent for Biocatalysis,[87],b86,Optimisation of solvent replacement procedures according to economic and environmental criteria S Elgue L Prat M Cabassud J Cezerac 10.1016/j.cej.2005.11.017 Chemical Engineering Journal Chemical Engineering Journal 1385-8947 117 2 2006 Elsevier BV,10.1016/j.cej.2005.11.017,Optimisation of solvent replacement procedures according to economic and environmental criteria,2006
02_Sheldon_2018_ChemRev,Use of Water as the Solvent for Biocatalysis,[88],b87,Model-Based Solvent Selection during Conceptual Process Design of a New Drug Manufacturing Process Daniel Hsieh Alexander J Marchut Chenkou Wei Bin Zheng Steve S Y Wang San Kiang 10.1021/op900058e Organic Process Research & Development Org. Process Res. Dev. 1083-6160 1520-586X 13 4 2009 American Chemical Society (ACS),10.1021/op900058e,Model-Based Solvent Selection during Conceptual Process Design of a New Drug Manufacturing Process,2009
02_Sheldon_2018_ChemRev,Use of Water as the Solvent for Biocatalysis,[89],b88,Solvent selection methodology for pharmaceutical processes: Solvent swap Emmanouil Papadakis Anjan K Tula Rafiqul Gani 0000-0002-6719-9283 10.1016/j.cherd.2016.09.004 Chemical Engineering Research and Design Chemical Engineering Research and Design 0263-8762 115 2016 Elsevier BV,10.1016/j.cherd.2016.09.004,Solvent selection methodology for pharmaceutical processes: Solvent swap,2016
