review_id,section_header,ref_marker,target_xml_id,raw_citation,doi,title,year
05_Reetz_2013_JACS,THE ADVENT OF RECOMBINANT DNA METHODS,14,b10,"Dynamic Kinetic Resolutions K B Mullis Angew Chem Int Ed F Engl ; Balkenhohl K Ditrich B Hauer W J Ladner Prakt B Chem ; Martin-Matute J.-E ; Backvall M.-J Kim Y Ahn J Park ; Steinreiber K Faber H Griengel C C Gruber I Lavandera K Faber W Kroutil C V Voss C C Gruber W Kroutil Asymmetric Organic Synthesis with Enzymes V Gotor I Alfonso E Garcia-Urdiales Eds Wiley-Vch Yamada, H Weinheim 1994, 33, 1209. 1997. 2005, 127, 17620. 2008. 2002. 2008. 2006, 348, 1789. 2008. 1996. 2003 339 425 J. Am. Chem. Soc. Chem.Eur. J. Adv. Synth. Catal Angew. Chem., Int. Ed J. Curr. Opin. Biotechnol b) Shaw, N. M.; Robins, K. T.; Kiener, A. Adv. Synth. Catal",,Dynamic Kinetic Resolutions,1994
05_Reetz_2013_JACS,SELECTED EXAMPLES OF INDUSTRIAL PROCESSES BASED ON ENZYMES,"2,",b1,Biotransformations in Organic Chemistry K Drauz H Groger O May Eds -Vch ; Wiley K Faber E Fischer Ber Dtsch. Chem. Ges 1894 6 2985 2012. 2011 Springer: Heidelberg Enzyme Catalysis in Organic Synthesis th ed.,,Biotransformations in Organic Chemistry,2011
05_Reetz_2013_JACS,SELECTED EXAMPLES OF INDUSTRIAL PROCESSES BASED ON ENZYMES,"2,",b1,Biotransformations in Organic Chemistry K Drauz H Groger O May Eds -Vch ; Wiley K Faber E Fischer Ber Dtsch. Chem. Ges 1894 6 2985 2012. 2011 Springer: Heidelberg Enzyme Catalysis in Organic Synthesis th ed.,,Biotransformations in Organic Chemistry,2011
05_Reetz_2013_JACS,SELECTED EXAMPLES OF INDUSTRIAL PROCESSES BASED ON ENZYMES,"2,",b1,Biotransformations in Organic Chemistry K Drauz H Groger O May Eds -Vch ; Wiley K Faber E Fischer Ber Dtsch. Chem. Ges 1894 6 2985 2012. 2011 Springer: Heidelberg Enzyme Catalysis in Organic Synthesis th ed.,,Biotransformations in Organic Chemistry,2011
05_Reetz_2013_JACS,EARLY ATTEMPTS TO EXPAND THE UTILITY OF,18,b11,Synthetic DNA and Biology (Nobel Lecture) Michael Smith 10.1002/anie.199412141 Angewandte Chemie International Edition in English Angew. Chem. Int. Ed. Engl. 0570-0833 33 12 1994 Wiley,10.1002/anie.199412141,Synthetic DNA and Biology (Nobel Lecture),1994
05_Reetz_2013_JACS,EARLY ATTEMPTS TO EXPAND THE UTILITY OF,19,b12,Protein Engineering Handbook S Handbook; Lutz Bornscheuer 10.1002/9783527634026 T. Curr. Opin. Struct. Biol U T Eds -Vch: Wiley Weinheim 4 1-2 623 2009. 1994 Wiley Oshima Protein Engineering,10.1002/9783527634026,Protein Engineering Handbook,1994
05_Reetz_2013_JACS,THE ADVENT OF DIRECTED EVOLUTION,"19,",b12,Protein Engineering Handbook S Handbook; Lutz Bornscheuer 10.1002/9783527634026 T. Curr. Opin. Struct. Biol U T Eds -Vch: Wiley Weinheim 4 1-2 623 2009. 1994 Wiley Oshima Protein Engineering,10.1002/9783527634026,Protein Engineering Handbook,1994
05_Reetz_2013_JACS,THE ADVENT OF DIRECTED EVOLUTION,"19,",b12,Protein Engineering Handbook S Handbook; Lutz Bornscheuer 10.1002/9783527634026 T. Curr. Opin. Struct. Biol U T Eds -Vch: Wiley Weinheim 4 1-2 623 2009. 1994 Wiley Oshima Protein Engineering,10.1002/9783527634026,Protein Engineering Handbook,1994
05_Reetz_2013_JACS,THE ADVENT OF DIRECTED EVOLUTION,28,b20,"For the first examples of saturation mutagenesis at sites next to the binding pocket for enhancing stereoselectivity prior to the introduction of the acronym CAST, see refs 26b and d H H Hogrefe J Cline G L Youngblood R M Allen M T Reetz M Bocola J D Carballeira D Zha A Vogel N Amin A D Liu S Ramer W Aehle D Meijer M Metin S Wong P Gualfetti V Schellenberger M T Reetz S Wu A Nobili M G Gall I V Pavlidis M L Thompson M Schmidt U T Bornscheuer J Febs Protein Eng. Des. Sel 44 30 3084 2002, 33, 1158. (29. 2005. 2004. 2008. 2013 BioTechniques Angew. Chem., Int. Ed Chem. Commun.",,"For the first examples of saturation mutagenesis at sites next to the binding pocket for enhancing stereoselectivity prior to the introduction of the acronym CAST, see refs 26b and d",2002
05_Reetz_2013_JACS,THE ADVENT OF DIRECTED EVOLUTION,31,b21,"Examples of directed evolution of aldolases: (a) M T Reetz J D Carballeira Nat Protoc W P Stemmer K A Powell S W Ramer S B Del Cardayre W P C Stemmer M B Tobin P F Longchamp G W Huisman S Fong T D Machajewski C C Mak C.-H Wong Angew. Chem., Int. Ed 370 32 873 2007, 2, 891. 1994. 2001. 2000 Nature Chem. Biol.",,Examples of directed evolution of aldolases: (a),1994
05_Reetz_2013_JACS,THE ADVENT OF DIRECTED EVOLUTION,"19,",b12,Protein Engineering Handbook S Handbook; Lutz Bornscheuer 10.1002/9783527634026 T. Curr. Opin. Struct. Biol U T Eds -Vch: Wiley Weinheim 4 1-2 623 2009. 1994 Wiley Oshima Protein Engineering,10.1002/9783527634026,Protein Engineering Handbook,1994
05_Reetz_2013_JACS,THE ADVENT OF DIRECTED EVOLUTION,19,b12,Protein Engineering Handbook S Handbook; Lutz Bornscheuer 10.1002/9783527634026 T. Curr. Opin. Struct. Biol U T Eds -Vch: Wiley Weinheim 4 1-2 623 2009. 1994 Wiley Oshima Protein Engineering,10.1002/9783527634026,Protein Engineering Handbook,1994
05_Reetz_2013_JACS,THE ADVENT OF DIRECTED EVOLUTION,35,b23,"G Desantis K Wong B Farwell K Chatman Z Zhu G Tomlinson H Huang X Tan L Bibbs P Chen K Kretz M J J Burk M Am ; Alexeeva A Enright M J Dawson M Mahmoudian N Turner K E J ; Atkin R Reiss V Koehler K R Bailey S Hart J P Turkenburg N J Turner A M Brzozowski G Grogan Angew. Chem., Int. Ed 41 36 1218 2003, 125, 11476. 2002. 2008 Chem. Soc. J. Mol. Biol",,"Angew. Chem., Int. Ed",2002
05_Reetz_2013_JACS,THE ADVENT OF DIRECTED EVOLUTION,35,b23,"G Desantis K Wong B Farwell K Chatman Z Zhu G Tomlinson H Huang X Tan L Bibbs P Chen K Kretz M J J Burk M Am ; Alexeeva A Enright M J Dawson M Mahmoudian N Turner K E J ; Atkin R Reiss V Koehler K R Bailey S Hart J P Turkenburg N J Turner A M Brzozowski G Grogan Angew. Chem., Int. Ed 41 36 1218 2003, 125, 11476. 2002. 2008 Chem. Soc. J. Mol. Biol",,"Angew. Chem., Int. Ed",2002
05_Reetz_2013_JACS,THE ADVENT OF DIRECTED EVOLUTION,35,b23,"G Desantis K Wong B Farwell K Chatman Z Zhu G Tomlinson H Huang X Tan L Bibbs P Chen K Kretz M J J Burk M Am ; Alexeeva A Enright M J Dawson M Mahmoudian N Turner K E J ; Atkin R Reiss V Koehler K R Bailey S Hart J P Turkenburg N J Turner A M Brzozowski G Grogan Angew. Chem., Int. Ed 41 36 1218 2003, 125, 11476. 2002. 2008 Chem. Soc. J. Mol. Biol",,"Angew. Chem., Int. Ed",2002
05_Reetz_2013_JACS,CHALLENGES IN MAXIMIZING THE EFFICACY AND,"19,",b12,Protein Engineering Handbook S Handbook; Lutz Bornscheuer 10.1002/9783527634026 T. Curr. Opin. Struct. Biol U T Eds -Vch: Wiley Weinheim 4 1-2 623 2009. 1994 Wiley Oshima Protein Engineering,10.1002/9783527634026,Protein Engineering Handbook,1994
05_Reetz_2013_JACS,CHALLENGES IN MAXIMIZING THE EFFICACY AND,38,b26,"M T Reetz M Puls J D Carballeira A Vogel K.-E Jaeger T Eggert W Thiel M Bocola N Otte S V Chembiochem ; Taylor P Kast D Hilvert H Lin V W Cornish Angew Chem Int Ed A Aharoni A D Griffiths D S Tawfik Y L Boersma M J Droge A M Van Der Sloot T Pijning R H Cool B W Dijkstra W J Quax M T Chembiochem ; Reetz H Hobenreich P Soni L Fernańdez M T Reetz L.-W Wang M Bocola C G Acevedo-Rocha S Kille M T Reetz W M Patrick Methods in Molecular Biology 40 39 57 2007, 8, 106. 2001. 2002. 2005, 9, 210. 2008, 9, 1110. 2008. 2006. 1236. 2013. 2005 Angew. Chem., Int. Ed. Chem. Commun. Angew. Chem., Int. Ed. Erratum, 2494; (b) Chapter featuring guides for the optimal use of ISM Curr. Opin. Chem. Biol. in press Firth, A. E. Biomol. Eng. 2005, 22, 105. See also: (b) Bosley, A. D.; Ostermeier, M. Biomol. Eng",,Methods in Molecular Biology,2007
05_Reetz_2013_JACS,CHALLENGES IN MAXIMIZING THE EFFICACY AND,19,b12,Protein Engineering Handbook S Handbook; Lutz Bornscheuer 10.1002/9783527634026 T. Curr. Opin. Struct. Biol U T Eds -Vch: Wiley Weinheim 4 1-2 623 2009. 1994 Wiley Oshima Protein Engineering,10.1002/9783527634026,Protein Engineering Handbook,1994
05_Reetz_2013_JACS,CHALLENGES IN MAXIMIZING THE EFFICACY AND,"19,",b12,Protein Engineering Handbook S Handbook; Lutz Bornscheuer 10.1002/9783527634026 T. Curr. Opin. Struct. Biol U T Eds -Vch: Wiley Weinheim 4 1-2 623 2009. 1994 Wiley Oshima Protein Engineering,10.1002/9783527634026,Protein Engineering Handbook,1994
05_Reetz_2013_JACS,CHALLENGES IN MAXIMIZING THE EFFICACY AND,43,b28,"M T Reetz D Kahakeaw R Lohmer K M Chembiochem ; Polizzi M Parikh C U Spencer I Matsumura J H Lee M J Realff A S Bommarius D J Bougioukou S Kille Taglieber Nov, Y. Appl. Environ. Microbiol 44 3287 2008, 9, 1797. 2012. 2006. 2009 Biotechnol. Prog Adv. Synth. Catal",,"Nov, Y. Appl. Environ. Microbiol",2008
05_Reetz_2013_JACS,CHALLENGES IN MAXIMIZING THE EFFICACY AND,43,b28,"M T Reetz D Kahakeaw R Lohmer K M Chembiochem ; Polizzi M Parikh C U Spencer I Matsumura J H Lee M J Realff A S Bommarius D J Bougioukou S Kille Taglieber Nov, Y. Appl. Environ. Microbiol 44 3287 2008, 9, 1797. 2012. 2006. 2009 Biotechnol. Prog Adv. Synth. Catal",,"Nov, Y. Appl. Environ. Microbiol",2008
05_Reetz_2013_JACS,CHALLENGES IN MAXIMIZING THE EFFICACY AND,46,b29,"J Sanchis L Fernańdez J D Carballeira J Drone Y Gumulya H Hobenreich D Kahakeaw S Kille R Lohmer J J Peyralans -P Podtetenieff J Prasad S Soni P Taglieber A Wu S Zilly F E Reetz M T Tang L Gao H Zhu X Wang X Zhou M Jiang R Kille S Acevedo-Rocha C G Parra L P Zhang Z.-G Opperman J J Reetz M T Acevedo J P Synth Appl. Microbiol. Biotechnol 81 47 83 2008. 2012. 2013 Biotechniques Biol a) Wedge, D. C.; Rowe, W.; Kell, D. B.; Knowles, J. J. Theor",,Appl. Microbiol. Biotechnol,2008
05_Reetz_2013_JACS,CHALLENGES IN MAXIMIZING THE EFFICACY AND,49,b31,"M T Reetz Angew. Chem., Int. Ed 52 2658 2013",,"Angew. Chem., Int. Ed",2013
05_Reetz_2013_JACS,CHALLENGES IN MAXIMIZING THE EFFICACY AND,49,b31,"M T Reetz Angew. Chem., Int. Ed 52 2658 2013",,"Angew. Chem., Int. Ed",2013
05_Reetz_2013_JACS,CHALLENGES IN MAXIMIZING THE EFFICACY AND,"19,",b12,Protein Engineering Handbook S Handbook; Lutz Bornscheuer 10.1002/9783527634026 T. Curr. Opin. Struct. Biol U T Eds -Vch: Wiley Weinheim 4 1-2 623 2009. 1994 Wiley Oshima Protein Engineering,10.1002/9783527634026,Protein Engineering Handbook,1994
05_Reetz_2013_JACS,CHALLENGES IN MAXIMIZING THE EFFICACY AND,50,b32,"Many Pathways in Laboratory Evolution Can Lead to Improved Enzymes: How to Escape from Local Minima Yosephine Gumulya Joaquin Sanchis Manfred T Reetz 10.1002/cbic.201100784 ChemBioChem ChemBioChem 1439-4227 1439-7633 13 7 2012, 13, 1060. 2007 Wiley",10.1002/cbic.201100784,Many Pathways in Laboratory Evolution Can Lead to Improved Enzymes: How to Escape from Local Minima,2012
05_Reetz_2013_JACS,CHALLENGES IN MAXIMIZING THE EFFICACY AND,50,b32,"Many Pathways in Laboratory Evolution Can Lead to Improved Enzymes: How to Escape from Local Minima Yosephine Gumulya Joaquin Sanchis Manfred T Reetz 10.1002/cbic.201100784 ChemBioChem ChemBioChem 1439-4227 1439-7633 13 7 2012, 13, 1060. 2007 Wiley",10.1002/cbic.201100784,Many Pathways in Laboratory Evolution Can Lead to Improved Enzymes: How to Escape from Local Minima,2012
05_Reetz_2013_JACS,CHALLENGES IN MAXIMIZING THE EFFICACY AND,"19,",b12,Protein Engineering Handbook S Handbook; Lutz Bornscheuer 10.1002/9783527634026 T. Curr. Opin. Struct. Biol U T Eds -Vch: Wiley Weinheim 4 1-2 623 2009. 1994 Wiley Oshima Protein Engineering,10.1002/9783527634026,Protein Engineering Handbook,1994
05_Reetz_2013_JACS,CHALLENGES IN MAXIMIZING THE EFFICACY AND,76,b56,"G Yang S G Withers Chembiochem 2009, 10, 2704",,,2009
05_Reetz_2013_JACS,CHALLENGES IN MAXIMIZING THE EFFICACY AND,77,b57,Miniaturising the laboratory in emulsion droplets Andrew D Griffiths Dan S Tawfik 10.1016/j.tibtech.2006.06.009 Trends in Biotechnology Trends in Biotechnology 0167-7799 24 9 2006 Elsevier BV,10.1016/j.tibtech.2006.06.009,Miniaturising the laboratory in emulsion droplets,2006
05_Reetz_2013_JACS,CHALLENGES IN MAXIMIZING THE EFFICACY AND,78,b58,Directed Evolution of<i>Bacillus subtilis</i>Lipase A by Use of Enantiomeric Phosphonate Inhibitors: Crystal Structures and Phage Display Selection Melloney J Dröge Ykelien L Boersma Gertie Van Pouderoyen Titia E Vrenken Carsten J Rüggeberg Manfred T Reetz Bauke W Dijkstra Wim J Quax 10.1002/cbic.200500308 ChemBioChem ChemBioChem 1439-4227 1439-7633 7 1 2006 Wiley,10.1002/cbic.200500308,Directed Evolution of<i>Bacillus subtilis</i>Lipase A by Use of Enantiomeric Phosphonate Inhibitors: Crystal Structures and Phage Display Selection,2006
05_Reetz_2013_JACS,CHALLENGES IN MAXIMIZING THE EFFICACY AND,"19,",b12,Protein Engineering Handbook S Handbook; Lutz Bornscheuer 10.1002/9783527634026 T. Curr. Opin. Struct. Biol U T Eds -Vch: Wiley Weinheim 4 1-2 623 2009. 1994 Wiley Oshima Protein Engineering,10.1002/9783527634026,Protein Engineering Handbook,1994
05_Reetz_2013_JACS,CHALLENGES IN MAXIMIZING THE EFFICACY AND,79,b59,"M T Reetz M Bocola L.-W Wang J Sanchis A Cronin M Arand J Zou A Archelas A.-L Bottalla A Naworyta S L Mowbray I Polyak M T Reetz W J Thiel I Am ; Polyak M T Reetz W Thiel C T Walsh Y-C. J ; Chen G De Gonzalo M D Mihovilovic M W Fraaije H Chembiochem ; Leisch K Morley P C Lau Angew. Chem., Int. Ed. Engl 131 81 4165 2009. 2012, 134, 2732. 2013. 1988. 2010. 2011 Chem. Soc. J. Phys. Chem. B J. Am. Chem. Soc. Chem. Rev.",,"Angew. Chem., Int. Ed. Engl",1988
05_Reetz_2013_JACS,CHALLENGES IN MAXIMIZING THE EFFICACY AND,82,b60,D M Weinreich N F Delaney M A Depristo D L Hartl Science 111 83 312 2006 Reviews covering various approaches to enzyme promiscuity,,Science,2006
05_Reetz_2013_JACS,CHALLENGES IN MAXIMIZING THE EFFICACY AND,50,b32,"Many Pathways in Laboratory Evolution Can Lead to Improved Enzymes: How to Escape from Local Minima Yosephine Gumulya Joaquin Sanchis Manfred T Reetz 10.1002/cbic.201100784 ChemBioChem ChemBioChem 1439-4227 1439-7633 13 7 2012, 13, 1060. 2007 Wiley",10.1002/cbic.201100784,Many Pathways in Laboratory Evolution Can Lead to Improved Enzymes: How to Escape from Local Minima,2012
05_Reetz_2013_JACS,CHALLENGES IN MAXIMIZING THE EFFICACY AND,49,b31,"M T Reetz Angew. Chem., Int. Ed 52 2658 2013",,"Angew. Chem., Int. Ed",2013
05_Reetz_2013_JACS,CHALLENGES IN MAXIMIZING THE EFFICACY AND,49,b31,"M T Reetz Angew. Chem., Int. Ed 52 2658 2013",,"Angew. Chem., Int. Ed",2013
05_Reetz_2013_JACS,DEVISING ENZYME PROMISCUITY,74,b52,M T Reetz J J Peyralans A .-P.; Maichele Y Fu M Maywald S Wen T Tan H Zhao Chem. Commun 4318 75 248 2006. 2012 J. Biotechnol,,Chem. Commun,2006
05_Reetz_2013_JACS,DEVISING ENZYME PROMISCUITY,85,b64,"P S Coelho E M Brustad A Kannan F H Arnold Science J B Siegel A Zanghellini H M Lovick G Kiss A R Lambert St J L Clair J L Gallaher D Hilvert M H Gelb B L Stoddard K N Houk F E Michael D Baker S Bjelic L G Nivon N Celebi-O ̈lcum G Kiss C F Rosewall H M Lovick E L Ingalls J L Gallaher J Seetharaman S Lew G T Montelione J F Hunt F E Michael K N Houk D Baker K C Nicolaou D J Edmonds P G Bulger Angew. Chem., Int. Ed 339 86 749 2013. 2010. 2013. 2006. 2006 Weinheim Science ACS Chem. Biol. (b) Tietze, L. F.; Brasche, G.; Gericke, K. Domino Reactions in Organic Synthesis; Wiley-VCH",,"Angew. Chem., Int. Ed",2006
05_Reetz_2013_JACS,METABOLIC PATHWAY ENGINEERING AS A,90,b68,C J Paddon P J Westfall D J Pitera K Benjamin K Fisher D Mcphee M D Leavell A Tai A Main D Eng D R Polichuk K H Teoh D W Reed T Treynor J Lenihan M Fleck S Bajad G Dang D Dengrove D Diola G Dorin K W Ellens S Fickes J Galazzo S P Gaucher T Geistlinger R Henry M Hepp T Horning T Iqbal H Jiang L Kizer B Lieu D Melis N Moss R Regentin S Secrest H Tsuruta R Vazquez L F Westblade L Xu M Yu Y Zhang L Zhao J Lievense .org/10.1021/ja405051 Journal of the American Chemical Society Perspective dx 135 2013 | J. Am. Chem. Soc.,10.1021/ja405051,Journal of the American Chemical Society Perspective dx,2013
05_Reetz_2013_JACS,METABOLIC PATHWAY ENGINEERING AS A,90,b68,C J Paddon P J Westfall D J Pitera K Benjamin K Fisher D Mcphee M D Leavell A Tai A Main D Eng D R Polichuk K H Teoh D W Reed T Treynor J Lenihan M Fleck S Bajad G Dang D Dengrove D Diola G Dorin K W Ellens S Fickes J Galazzo S P Gaucher T Geistlinger R Henry M Hepp T Horning T Iqbal H Jiang L Kizer B Lieu D Melis N Moss R Regentin S Secrest H Tsuruta R Vazquez L F Westblade L Xu M Yu Y Zhang L Zhao J Lievense .org/10.1021/ja405051 Journal of the American Chemical Society Perspective dx 135 2013 | J. Am. Chem. Soc.,10.1021/ja405051,Journal of the American Chemical Society Perspective dx,2013
05_Reetz_2013_JACS,METABOLIC PATHWAY ENGINEERING AS A,91,b70,"C Zhu S P Cook J. Am. Chem. Soc 2012, 134, 13577",,J. Am. Chem. Soc,2012
05_Reetz_2013_JACS,METABOLIC PATHWAY ENGINEERING AS A,92,b71,A Mendoza P S Baran Nature 492 189 2012,,Nature,2012
05_Reetz_2013_JACS,METABOLIC PATHWAY ENGINEERING AS A,12,b9,"Industrial Biotransformations, 2nd Completely Revised and Extended Edition. A. Liese , K. Seelbach , and C. Wandrey , Eds. Wiley-VCH : Weinheim . 2006 . 556 + xiv pp. £149.00. ISBN 3-527-31001-0 . B R Glick J J Pasternak C L Patten H E Schoemaker D Mink M G Wubbolts J Science ; Tao G.-Q Lin A Liese R A Sheldon 10.1021/op700158k Organic Process Research & Development Org. Process Res. Dev. P Tufvesson J Lima-Ramos M Nordblad J M Woodley 1083-6160 1520-586X 11 5 2010. 2006. 2003, 299, 1694. 2008. 2009. 2011. 2006. 2012 American Chemical Society (ACS) Washington, DC; Singapore; Totowa, NJ Industrial Biotransformations Asymmetric Organic Synthesis with Enzymes Biocatalysis for the Pharmaceutical Industry Org. Process Res. Dev nd ed. Chem. Soc. Rev.",10.1021/op700158k,"Industrial Biotransformations, 2nd Completely Revised and Extended Edition. A. Liese , K. Seelbach , and C. Wandrey , Eds. Wiley-VCH : Weinheim . 2006 . 556 + xiv pp. £149.00. ISBN 3-527-31001-0 .",2010
05_Reetz_2013_JACS,METABOLIC PATHWAY ENGINEERING AS A,"2,",b1,Biotransformations in Organic Chemistry K Drauz H Groger O May Eds -Vch ; Wiley K Faber E Fischer Ber Dtsch. Chem. Ges 1894 6 2985 2012. 2011 Springer: Heidelberg Enzyme Catalysis in Organic Synthesis th ed.,,Biotransformations in Organic Chemistry,2011
05_Reetz_2013_JACS,METABOLIC PATHWAY ENGINEERING AS A,35,b23,"G Desantis K Wong B Farwell K Chatman Z Zhu G Tomlinson H Huang X Tan L Bibbs P Chen K Kretz M J J Burk M Am ; Alexeeva A Enright M J Dawson M Mahmoudian N Turner K E J ; Atkin R Reiss V Koehler K R Bailey S Hart J P Turkenburg N J Turner A M Brzozowski G Grogan Angew. Chem., Int. Ed 41 36 1218 2003, 125, 11476. 2002. 2008 Chem. Soc. J. Mol. Biol",,"Angew. Chem., Int. Ed",2002
05_Reetz_2013_JACS,METABOLIC PATHWAY ENGINEERING AS A,70,b48,R Agudo G.-D Roiban M T Reetz J. Am. Chem. Soc 1665 2013,,J. Am. Chem. Soc,2013
05_Reetz_2013_JACS,METABOLIC PATHWAY ENGINEERING AS A,93,b72,"N J Turner E O'reilly W Niu M N Molefe J W Frost G Fotheringham N Grinter D P Pantaleone R F Senkpeil P P Taylor Bioorg. Med. Chem 9 94 285 2013. 2003, 125, 12998. 1999, 7, 2209 Nat. Chem. Biol. J. Am. Chem. Soc.",,Bioorg. Med. Chem,1999
