review_id,section_header,ref_marker,target_xml_id,raw_citation,doi,title,year
08_Schmid_2001_Nature,Enzyme catalysis in organic solvents,19,b18,Optimizing the salt-induced activation of enzymes in organic solvents: effects of lyophilization time and water content M T Ru J S Dordick J A Reimer D S Clark Biotechnol. Bioeng 63 1999,,Optimizing the salt-induced activation of enzymes in organic solvents: effects of lyophilization time and water content,1999
08_Schmid_2001_Nature,Enzyme catalysis in organic solvents,20,b19,On the salt-induced activation of lyophilized enzymes in organic solvents: effect of salt kosmotropicity on enzyme activity M T Ru J. Am. Chem. Soc 122 2000,,On the salt-induced activation of lyophilized enzymes in organic solvents: effect of salt kosmotropicity on enzyme activity,2000
08_Schmid_2001_Nature,Enzyme catalysis in organic solvents,21,b20,Effects of crown ethers and small amounts of cosolvent on the activity and enantioselectivity of α-chymotrypsin in organic sofvents J F J Engbersen Jaap Broos W Verboom D N Reinhoudt 10.1351/pac199668112171 Pure and Applied Chemistry 0033-4545 1365-3075 68 11 1996 Walter de Gruyter GmbH,10.1351/pac199668112171,Effects of crown ethers and small amounts of cosolvent on the activity and enantioselectivity of α-chymotrypsin in organic sofvents,1996
08_Schmid_2001_Nature,Enzyme catalysis in organic solvents,22,b21,Induction of catalytic activity in proteins by lyophilization in the presence of a transition state analogue C J Slade E N Vulfson Biotechnol. Bioeng 57 1998,,Induction of catalytic activity in proteins by lyophilization in the presence of a transition state analogue,1998
08_Schmid_2001_Nature,Enzyme catalysis in organic solvents,23,b22,Inhibitor-induced enzyme activation in organic solvents. A J Russell A M Klibanov 10.1016/s0021-9258(18)37828-1 Journal of Biological Chemistry Journal of Biological Chemistry 0021-9258 263 24 1988 Elsevier BV,10.1016/s0021-9258(18)37828-1,Inhibitor-induced enzyme activation in organic solvents.,1988
08_Schmid_2001_Nature,Enzyme catalysis in organic solvents,24,b23,Synthesis of Water-Soluble Paclitaxel Derivatives by Enzymatic Acylation Yuri L Khmelnitsky Cheryl Budde J Michael Arnold Alexander Usyatinsky Douglas S Clark Jonathan S Dordick 10.1021/ja973103z Journal of the American Chemical Society J. Am. Chem. Soc. 0002-7863 1520-5126 119 47 1997 American Chemical Society (ACS),10.1021/ja973103z,Synthesis of Water-Soluble Paclitaxel Derivatives by Enzymatic Acylation,1997
08_Schmid_2001_Nature,Enzyme catalysis in organic solvents,25,b24,Aqueous-Like Activity of .alpha.-Chymotrypsin Dissolved in Nearly Anhydrous Organic Solvents Vikram M Paradkar Jonathan S Dordick 10.1021/ja00090a065 Journal of the American Chemical Society J. Am. Chem. Soc. 0002-7863 1520-5126 116 11 1994 American Chemical Society (ACS),10.1021/ja00090a065,Aqueous-Like Activity of .alpha.-Chymotrypsin Dissolved in Nearly Anhydrous Organic Solvents,1994
08_Schmid_2001_Nature,Enzyme catalysis in organic solvents,"26,",b25,Biocatalytic plastics as active and stable materials for biotransformations Ping Wang Maria V Sergeeva Lilian Lim Jonathan S Dordick 10.1038/nbt0897-789 Nature Biotechnology Nat Biotechnol 1087-0156 1546-1696 15 8 1997 Springer Science and Business Media LLC,10.1038/nbt0897-789,Biocatalytic plastics as active and stable materials for biotransformations,1997
08_Schmid_2001_Nature,Enzyme catalysis in organic solvents,27,b26,Activity and Stability of Enzymes Incorporated into Acrylic Polymers Zhen Yang Anita J Mesiano Srikanth Venkatasubramanian Susan H Gross J Milton Harris Alan J Russell 10.1021/ja00122a014 Journal of the American Chemical Society J. Am. Chem. Soc. 0002-7863 1520-5126 117 17 1995 American Chemical Society (ACS),10.1021/ja00122a014,Activity and Stability of Enzymes Incorporated into Acrylic Polymers,1995
08_Schmid_2001_Nature,Enzyme catalysis in organic solvents,28,b27,Biocatalytic solvent-free polymerization to produce high molecular weight polyesters A Chaudhary J Lopez E J Beckman A J Russell Biotechnol. Prog 13 1997,,Biocatalytic solvent-free polymerization to produce high molecular weight polyesters,1997
08_Schmid_2001_Nature,Whole-cell catalysis with toxic solvents,[29],b28,Efficient production of optically active styrene epoxides in two-liquid phase cultures M G Wubbolts J Hoven B Melgert B Witholt Enzyme Microb. Technol 16 1994,,Efficient production of optically active styrene epoxides in two-liquid phase cultures,1994
08_Schmid_2001_Nature,Whole-cell catalysis with toxic solvents,[30],b29,Biosynthesis of synthons in two-liquid-phase media Marcel G Wubbolts Olivier Favre-Bulle Bernard Witholt 10.1002/(sici)1097-0290(19961020)52:2<301::aid-bit10>3.0.co;2-m Biotechnology and Bioengineering Biotechnol. Bioeng. 0006-3592 1097-0290 52 2 1996 Wiley,10.1002/(sici)1097-0290(19961020)52:2<301::aid-bit10>3.0.co;2-m,Biosynthesis of synthons in two-liquid-phase media,1996
08_Schmid_2001_Nature,Whole-cell catalysis with toxic solvents,[31],b30,Preparative scale production of 3-substituted catechols using a novel monooxygenase from Pseudomonas azelaica HBP1 M Held J. Mol. Catal. Enzymatic 5 1998,,Preparative scale production of 3-substituted catechols using a novel monooxygenase from Pseudomonas azelaica HBP1,1998
08_Schmid_2001_Nature,Whole-cell catalysis with toxic solvents,[32],b31,"Synthesis of 1,2-Epoxyoctane by <i>Pseudomonas oleovorans</i> During Growth in a Two-Phase System Containing High Concentrations of 1-Octene Marie-José De Smet Hans Wynberg Bernard Witholt 10.1128/aem.42.5.811-816.1981 Applied and Environmental Microbiology Appl Environ Microbiol 0099-2240 1098-5336 42 5 1981 American Society for Microbiology",10.1128/aem.42.5.811-816.1981,"Synthesis of 1,2-Epoxyoctane by <i>Pseudomonas oleovorans</i> During Growth in a Two-Phase System Containing High Concentrations of 1-Octene",1981
08_Schmid_2001_Nature,Whole-cell catalysis with toxic solvents,[33],b32,Practical approach to high-yield enzymic stereospecific organic synthesis in multiphase systems Marie Jose De Smet Bernard Witholt Hans Wynberg 10.1021/jo00328a031 The Journal of Organic Chemistry J. Org. Chem. 0022-3263 1520-6904 46 15 1981 American Chemical Society (ACS),10.1021/jo00328a031,Practical approach to high-yield enzymic stereospecific organic synthesis in multiphase systems,1981
08_Schmid_2001_Nature,Whole-cell catalysis with toxic solvents,[34],b33,"Pseudomonas oleovorans as a tool in bioconversions of hydrocarbons: growth, morphology and conversion characteristics in different two-phase systems Marie-Jose De Smet Jaap Kingma Hans Wynberg Bernard Witholt 10.1016/0141-0229(83)90007-8 Enzyme and Microbial Technology Enzyme and Microbial Technology 0141-0229 5 5 1983 Elsevier BV",10.1016/0141-0229(83)90007-8,"Pseudomonas oleovorans as a tool in bioconversions of hydrocarbons: growth, morphology and conversion characteristics in different two-phase systems",1983
08_Schmid_2001_Nature,Whole-cell catalysis with toxic solvents,[35],b34,Bioconversion of N-Octane to Octanoic Acid by a Recombinant Escherichia Coli Cultured in a Two-Liquid Phase Bioreactor Olivier Favre-Bulle Toine Schouten Jaap Kingma Bernard Witholt 10.1038/nbt0491-367 Nature Biotechnology Nat Biotechnol 1087-0156 1546-1696 9 4 1991 Springer Science and Business Media LLC,10.1038/nbt0491-367,Bioconversion of N-Octane to Octanoic Acid by a Recombinant Escherichia Coli Cultured in a Two-Liquid Phase Bioreactor,1991
08_Schmid_2001_Nature,Whole-cell catalysis with toxic solvents,[36],b35,Rules for optimization of biocatalysis in organic solvents Colja Laane Sjef Boeren Kees Vos Cees Veeger 10.1002/bit.260300112 Biotechnology and Bioengineering Biotech & Bioengineering 0006-3592 1097-0290 30 1 1987 Wiley,10.1002/bit.260300112,Rules for optimization of biocatalysis in organic solvents,1987
08_Schmid_2001_Nature,Whole-cell catalysis with toxic solvents,[37],b36,Whole cell biocatalysis in nonconventional media Penka Nikolova Owen P Ward 10.1007/bf01569905 Journal of Industrial Microbiology Journal of Industrial Microbiology 0169-4146 1476-5535 12 2 1993 Oxford University Press (OUP),10.1007/bf01569905,Whole cell biocatalysis in nonconventional media,1993
08_Schmid_2001_Nature,Whole-cell catalysis with toxic solvents,[38],b37,Microbial Conversion of Indene to Indandiol: A Key Intermediate in the Synthesis of CRIXIVAN Barry C Buckland Stephen W Drew Neal C Connors Michel M Chartrain Chanyong Lee Peter M Salmon Kodzo Gbewonyo Weichang Zhou Pat Gailliot Rahul Singhvi Roger C Olewinski Wen-Jun Sun Jayanthi Reddy Jinyou Zhang Barbara A Jackey Colleen Taylor Kent E Goklen Beth Junker Randolph L Greasham 10.1006/mben.1998.0107 Metabolic Engineering Metabolic Engineering 1096-7176 1 1 1999 Elsevier BV,10.1006/mben.1998.0107,Microbial Conversion of Indene to Indandiol: A Key Intermediate in the Synthesis of CRIXIVAN,1999
08_Schmid_2001_Nature,Whole-cell catalysis with toxic solvents,[39],b38,Developments toward large scale bacterial bioprocesses in the presence of bulk amounts of organic solvents A Schmid A Kollmer R G Mathys B Witholt Extremophiles 2 1998,,Developments toward large scale bacterial bioprocesses in the presence of bulk amounts of organic solvents,1998
08_Schmid_2001_Nature,Whole-cell catalysis with toxic solvents,[40],b39,Integrated two-liquid phase bioconversion and productrecovery processes for the oxidation of alkanes: process design and economic evaluation R G Mathys A Schmid B Witholt Biotechnol. Bioeng 64 1999,,Integrated two-liquid phase bioconversion and productrecovery processes for the oxidation of alkanes: process design and economic evaluation,1999
08_Schmid_2001_Nature,Whole-cell catalysis with toxic solvents,"34,",b33,"Pseudomonas oleovorans as a tool in bioconversions of hydrocarbons: growth, morphology and conversion characteristics in different two-phase systems Marie-Jose De Smet Jaap Kingma Hans Wynberg Bernard Witholt 10.1016/0141-0229(83)90007-8 Enzyme and Microbial Technology Enzyme and Microbial Technology 0141-0229 5 5 1983 Elsevier BV",10.1016/0141-0229(83)90007-8,"Pseudomonas oleovorans as a tool in bioconversions of hydrocarbons: growth, morphology and conversion characteristics in different two-phase systems",1983
08_Schmid_2001_Nature,Whole-cell catalysis with toxic solvents,35,b34,Bioconversion of N-Octane to Octanoic Acid by a Recombinant Escherichia Coli Cultured in a Two-Liquid Phase Bioreactor Olivier Favre-Bulle Toine Schouten Jaap Kingma Bernard Witholt 10.1038/nbt0491-367 Nature Biotechnology Nat Biotechnol 1087-0156 1546-1696 9 4 1991 Springer Science and Business Media LLC,10.1038/nbt0491-367,Bioconversion of N-Octane to Octanoic Acid by a Recombinant Escherichia Coli Cultured in a Two-Liquid Phase Bioreactor,1991
08_Schmid_2001_Nature,Whole-cell catalysis with toxic solvents,41,b40,Towards a Biocatalyst for ( <i>S</i> )-Styrene Oxide Production: Characterization of the Styrene Degradation Pathway of <i>Pseudomonas</i> sp. Strain VLB120 Sven Panke Bernard Witholt Andreas Schmid Marcel G Wubbolts 10.1128/aem.64.6.2032-2043.1998 Applied and Environmental Microbiology Appl Environ Microbiol 0099-2240 1098-5336 64 6 1998. 1998 American Society for Microbiology Published erratum appears in Appl. Environ. Microbiol.,10.1128/aem.64.6.2032-2043.1998,Towards a Biocatalyst for ( <i>S</i> )-Styrene Oxide Production: Characterization of the Styrene Degradation Pathway of <i>Pseudomonas</i> sp. Strain VLB120,1998
08_Schmid_2001_Nature,Whole-cell catalysis with toxic solvents,42,b41,Enzymatic oxidation of methyl groups on aromatic heterocycles: a versatile method for the preparation of heteroaromatic carboxylic acids A Kiener no. EP-B 0442430 Angw. Chem. Int. Ed. Engl 31 1992 Patent,,Enzymatic oxidation of methyl groups on aromatic heterocycles: a versatile method for the preparation of heteroaromatic carboxylic acids,1992
08_Schmid_2001_Nature,Whole-cell catalysis with toxic solvents,43,b42,Biocatalysis in the gas phase S Lamare M.-D Legoy 10.1016/0167-7799(93)90004-s Trends in Biotechnology Trends in Biotechnology 0167-7799 11 10 1993 Elsevier BV,10.1016/0167-7799(93)90004-s,Biocatalysis in the gas phase,1993
08_Schmid_2001_Nature,Whole-cell catalysis with toxic solvents,44,b43,An integrated process for the production of toxic catechols from toxic phenols based on a designer biocatalyst Martin Held Andreas Schmid Hans-Peter E. Kohler Winfried Suske Bernard Witholt Marcel G Wubbolts 10.1002/(sici)1097-0290(19990320)62:6<641::aid-bit3>3.0.co;2-h Biotechnology and Bioengineering Biotechnol. Bioeng. 0006-3592 1097-0290 62 6 1999 Wiley,10.1002/(sici)1097-0290(19990320)62:6<641::aid-bit3>3.0.co;2-h,An integrated process for the production of toxic catechols from toxic phenols based on a designer biocatalyst,1999
08_Schmid_2001_Nature,Whole-cell catalysis with toxic solvents,"41,",b40,Towards a Biocatalyst for ( <i>S</i> )-Styrene Oxide Production: Characterization of the Styrene Degradation Pathway of <i>Pseudomonas</i> sp. Strain VLB120 Sven Panke Bernard Witholt Andreas Schmid Marcel G Wubbolts 10.1128/aem.64.6.2032-2043.1998 Applied and Environmental Microbiology Appl Environ Microbiol 0099-2240 1098-5336 64 6 1998. 1998 American Society for Microbiology Published erratum appears in Appl. Environ. Microbiol.,10.1128/aem.64.6.2032-2043.1998,Towards a Biocatalyst for ( <i>S</i> )-Styrene Oxide Production: Characterization of the Styrene Degradation Pathway of <i>Pseudomonas</i> sp. Strain VLB120,1998
08_Schmid_2001_Nature,Whole-cell catalysis with toxic solvents,45,b44,Preparation of optically active N-benzyl-3-hydroxy-pyrrolidine by enzymatic hydroxylation Z Li H.-J Feiten J B Van Beilen W Duetz B Witholt Tetrahedr. Asym 10 1999,,Preparation of optically active N-benzyl-3-hydroxy-pyrrolidine by enzymatic hydroxylation,1999
08_Schmid_2001_Nature,Whole-cell catalysis with toxic solvents,"39,",b38,Developments toward large scale bacterial bioprocesses in the presence of bulk amounts of organic solvents A Schmid A Kollmer R G Mathys B Witholt Extremophiles 2 1998,,Developments toward large scale bacterial bioprocesses in the presence of bulk amounts of organic solvents,1998
08_Schmid_2001_Nature,Whole-cell catalysis with toxic solvents,"46,",b45,"Medium chain length alkane solvent-cell transfer rates in two-liquid phase,Pseudomonas oleovorans cultures Andrew Schmid Bernhard Sonnleitner Bernard Witholt 10.1002/(sici)1097-0290(19981005)60:1<10::aid-bit2>3.0.co;2-3 Biotechnology and Bioengineering Biotechnol. Bioeng. 0006-3592 1097-0290 60 1 1998 Wiley",10.1002/(sici)1097-0290(19981005)60:1<10::aid-bit2>3.0.co;2-3,"Medium chain length alkane solvent-cell transfer rates in two-liquid phase,Pseudomonas oleovorans cultures",1998
08_Schmid_2001_Nature,Whole-cell catalysis with toxic solvents,47,b46,Developments toward large-scale bacterial bioprocesses in the presence of bulk amounts of organic solvents A Schmid A Kollmer R G Mathys B Witholt 10.1007/s007920050067 Extremophiles Extremophiles 1431-0651 1433-4909 2 3 1998 Springer Science and Business Media LLC,10.1007/s007920050067,Developments toward large-scale bacterial bioprocesses in the presence of bulk amounts of organic solvents,1998
08_Schmid_2001_Nature,Whole-cell catalysis with toxic solvents,30,b29,Biosynthesis of synthons in two-liquid-phase media Marcel G Wubbolts Olivier Favre-Bulle Bernard Witholt 10.1002/(sici)1097-0290(19961020)52:2<301::aid-bit10>3.0.co;2-m Biotechnology and Bioengineering Biotechnol. Bioeng. 0006-3592 1097-0290 52 2 1996 Wiley,10.1002/(sici)1097-0290(19961020)52:2<301::aid-bit10>3.0.co;2-m,Biosynthesis of synthons in two-liquid-phase media,1996
08_Schmid_2001_Nature,Whole-cell catalysis with toxic solvents,"48,",b47,Production of enantiopure styrene oxide by recombinant Escherichia coli synthesizing a two-component styrene monooxygenase S Panke M G Wubbolts A Schmid B Witholt Biotechnol. Bioeng 69 2000,,Production of enantiopure styrene oxide by recombinant Escherichia coli synthesizing a two-component styrene monooxygenase,2000
08_Schmid_2001_Nature,Whole-cell catalysis with toxic solvents,49,b48,Engineering of a Stable Whole-Cell Biocatalyst Capable of ( <i>S</i> )-Styrene Oxide Formation for Continuous Two-Liquid-Phase Applications Sven Panke Víctor De Lorenzo Arnë Kaiser Bernard Witholt Marcel G Wubbolts 10.1128/aem.65.12.5619-5623.1999 Applied and Environmental Microbiology Appl Environ Microbiol 0099-2240 1098-5336 65 12 1999 American Society for Microbiology,10.1128/aem.65.12.5619-5623.1999,Engineering of a Stable Whole-Cell Biocatalyst Capable of ( <i>S</i> )-Styrene Oxide Formation for Continuous Two-Liquid-Phase Applications,1999
08_Schmid_2001_Nature,Product extraction and purification,52,b51,Bioconversions of aliphatic compounds byPseudomonas oleovorans in multiphase bioreactors: background and economic potential B Witholt M Desmet J Kingma J Vanbeilen M Kok R Lageveen G Eggink 10.1016/0167-7799(90)90133-i Trends in Biotechnology Trends in Biotechnology 0167-7799 8 1990 Elsevier BV,10.1016/0167-7799(90)90133-i,Bioconversions of aliphatic compounds byPseudomonas oleovorans in multiphase bioreactors: background and economic potential,1990
08_Schmid_2001_Nature,Product extraction and purification,"40,",b39,Integrated two-liquid phase bioconversion and productrecovery processes for the oxidation of alkanes: process design and economic evaluation R G Mathys A Schmid B Witholt Biotechnol. Bioeng 64 1999,,Integrated two-liquid phase bioconversion and productrecovery processes for the oxidation of alkanes: process design and economic evaluation,1999
08_Schmid_2001_Nature,Product extraction and purification,"53,",b52,Alkanol removal from the apolar phase of a twoliquid fermentation system. 2. Effect of fermentation medium on distillation R G Mathys A Schmid O M Kut B Witholt J. Chem. Technol. Biotechnol 71 1998,,Alkanol removal from the apolar phase of a twoliquid fermentation system. 2. Effect of fermentation medium on distillation,1998
08_Schmid_2001_Nature,Product extraction and purification,54,b53,Alkanol removal from the apolar phase of a two-liquid fermentation system. 1. Comparison of a less volatile and more volatile in situ extraction solvent for separation of 1-octanol by distillation R G Mathys O M Kut B Witholt J. Chem. Tech. Biotech 71 1998,,Alkanol removal from the apolar phase of a two-liquid fermentation system. 1. Comparison of a less volatile and more volatile in situ extraction solvent for separation of 1-octanol by distillation,1998
08_Schmid_2001_Nature,Lipase-based processes,55,b54,ChemInform Abstract: Optically Active Amines via Lipase‐Catalyzed Methoxyacetylation. F Balkenhohl K Ditrich B Hauer W Ladner 10.1002/chin.199735085 ChemInform ChemInform 0931-7597 1522-2667 28 35 1997 Wiley,10.1002/chin.199735085,ChemInform Abstract: Optically Active Amines via Lipase‐Catalyzed Methoxyacetylation.,1997
08_Schmid_2001_Nature,Lipase-based processes,56,b55,The development of enzymes for the preparation of chemicals B Hauer Chimia 53 1999,,The development of enzymes for the preparation of chemicals,1999
08_Schmid_2001_Nature,Nitrilase-based processes,57,b56,Verfahren zur Herstellung chiraler Carbonsäuren (BASF; German patent no M Ress-Löschke T Friedrich B Hauer R Mattes D Engels DE 198 1998,,Verfahren zur Herstellung chiraler Carbonsäuren (BASF; German patent no,1998
08_Schmid_2001_Nature,Biocatalytic processes at DSM,58,b57,Enzymic Division of DL-phenylglycinamide into its optically active antipodes (German patent no W H Boesten DE 2526594. 1976,,Enzymic Division of DL-phenylglycinamide into its optically active antipodes (German patent no,1976
08_Schmid_2001_Nature,Biocatalytic processes at DSM,59,b58,Rigidifying a De Novo Enzyme Increases Activity and Induces a Negative Activation Heat Capacity W H J Boesten L R Meyer-Hoffman 10.1021/acscatal.1c01776.s001 Enzyme product with L-Ȋ-aminoacylamidase activity American Chemical Society (ACS) 1977 1577087,10.1021/acscatal.1c01776.s001,Rigidifying a De Novo Enzyme Increases Activity and Induces a Negative Activation Heat Capacity,1977
08_Schmid_2001_Nature,Biocatalytic processes at DSM,"5,",b4,Review of biocatalysis in the production of chiral fine chemicals B Schulze R Broxterman H Shoemaker W Boesten Spec. Chem 18 246 1998,,Review of biocatalysis in the production of chiral fine chemicals,1998
08_Schmid_2001_Nature,Biocatalytic processes at DSM,"60,",b59,Biocatalytic production of unnatural amino acids R Broxterman T Sonke H Wories W Van Den Tweel Pharm. Manuf. Int 61 2000,,Biocatalytic production of unnatural amino acids,2000
08_Schmid_2001_Nature,Biocatalytic processes at DSM,61,b60,DSM gets the biocatalysis bug Q B Broxterman W H J Boesten H E Schoemaker B Schulze Spec. Chem 17 1997,,DSM gets the biocatalysis bug,1997
08_Schmid_2001_Nature,Production of non-proteinogenic L-amino acids,60,b59,Biocatalytic production of unnatural amino acids R Broxterman T Sonke H Wories W Van Den Tweel Pharm. Manuf. Int 61 2000,,Biocatalytic production of unnatural amino acids,2000
08_Schmid_2001_Nature,Production of non-proteinogenic L-amino acids,"5,",b4,Review of biocatalysis in the production of chiral fine chemicals B Schulze R Broxterman H Shoemaker W Boesten Spec. Chem 18 246 1998,,Review of biocatalysis in the production of chiral fine chemicals,1998
08_Schmid_2001_Nature,Production of non-proteinogenic L-amino acids,[62],b61,Process for preparing optically active 2amino-ᒋ-oxoalkanoic acid derivatives W H J Boesten Q B Broxterman M J M Plaum EP 905257 1998 DSM,,Process for preparing optically active 2amino-ᒋ-oxoalkanoic acid derivatives,1998
08_Schmid_2001_Nature,Production of non-proteinogenic L-amino acids,[63],b62,Preparation and use of enantiomerically pure CȊ-tetrasubstituted Ȋ-amino acids B Kaptein Chim. Oggi 14 1996,,Preparation and use of enantiomerically pure CȊ-tetrasubstituted Ȋ-amino acids,1996
08_Schmid_2001_Nature,Production of non-proteinogenic L-amino acids,[64],b63,"Enzymatic resolution of α,α-disubstituted α-amino acid esters and amides Bernard Kaptein Wilhelmus H J Boesten Quirinus B Broxterman Pfet J H Peters Hans E Schoemaker Johan Kamphuis 10.1016/s0957-4166(00)80217-7 Tetrahedron: Asymmetry Tetrahedron: Asymmetry 0957-4166 4 6 1993 Elsevier BV",10.1016/s0957-4166(00)80217-7,"Enzymatic resolution of α,α-disubstituted α-amino acid esters and amides",1993
08_Schmid_2001_Nature,Production of non-proteinogenic L-amino acids,[65],b64,Synthesis of optically pure Ȋ-alkylated Ȋ-amino acids and a single-step method for enantiomeric excess determination W H Kruizinga J. Org. Chem 53 5392 1988,,Synthesis of optically pure Ȋ-alkylated Ȋ-amino acids and a single-step method for enantiomeric excess determination,1988
08_Schmid_2001_Nature,Production of non-proteinogenic L-amino acids,[66],b65,Synthesis of racemic Ȋ-amino carboxamides via Lewis acid-mediated reactions of Ȋmethoxyglycinamide derivatives with allylsilanes: enzymic resolution to optically active Ȋ-amino acids E C Roos J. Org. Chem 57 1992,,Synthesis of racemic Ȋ-amino carboxamides via Lewis acid-mediated reactions of Ȋmethoxyglycinamide derivatives with allylsilanes: enzymic resolution to optically active Ȋ-amino acids,1992
08_Schmid_2001_Nature,Production of non-proteinogenic L-amino acids,[67],b66,Application of enzymes in industrial organic synthesis H E Schoemaker Chimia 51 1997,,Application of enzymes in industrial organic synthesis,1997
08_Schmid_2001_Nature,Production of non-proteinogenic L-amino acids,60,b59,Biocatalytic production of unnatural amino acids R Broxterman T Sonke H Wories W Van Den Tweel Pharm. Manuf. Int 61 2000,,Biocatalytic production of unnatural amino acids,2000
08_Schmid_2001_Nature,Production of aspartame,5,b4,Review of biocatalysis in the production of chiral fine chemicals B Schulze R Broxterman H Shoemaker W Boesten Spec. Chem 18 246 1998,,Review of biocatalysis in the production of chiral fine chemicals,1998
08_Schmid_2001_Nature,Production of aspartame,68,b67,Process for preparation of the disodium salt of Z-L-aspartic acid from fumaric acid G Kirchner E Salzbrenner C Werenka W H Boesten EP 832982 1997 DSM Chemie and Holland Sweetner Company,,Process for preparation of the disodium salt of Z-L-aspartic acid from fumaric acid,1997
08_Schmid_2001_Nature,Green alternatives to produce semisynthetic penicillins and cephalosporins,69,b68,Biocatalysis and Process Integration in the Synthesis of Semi-synthetic Antibiotics Alle Bruggink 10.2533/chimia.1996.431 CHIMIA Chimia 0009-4293 2673-2424 50 9 431 1996 Swiss Chemical Society,10.2533/chimia.1996.431,Biocatalysis and Process Integration in the Synthesis of Semi-synthetic Antibiotics,1996
08_Schmid_2001_Nature,Green alternatives to produce semisynthetic penicillins and cephalosporins,70,b69,Immobilized Streptomyces clavuligerus NP1 cells for biotransformation of penicillin G into deacetoxycephalosporin G A L Demain M A Baez-Vasquez Appl. Biochem. Biotechnol 87 2000,,Immobilized Streptomyces clavuligerus NP1 cells for biotransformation of penicillin G into deacetoxycephalosporin G,2000
08_Schmid_2001_Nature,Green alternatives to produce semisynthetic penicillins and cephalosporins,"4,",b3,Process for the recovery of ampicillin from enzymatic acylation of 6-aminopenicillanic acid (Chemferm; patent no. WO W H J Boesten H M Moody E C Roos 1996 9630376 The Netherlands,,Process for the recovery of ampicillin from enzymatic acylation of 6-aminopenicillanic acid (Chemferm; patent no. WO,1996
