review_id,section_header,ref_marker,target_xml_id,raw_citation,doi,title,year
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,[11],b11,"Complex Molecule Synthesis, a Personal View Reinhard W Hoffmann 10.1002/ijch.201700086 Israel Journal of Chemistry Israel Journal of Chemistry 0021-2148 1869-5868 58 1-2 2018 Wiley",10.1002/ijch.201700086,"Complex Molecule Synthesis, a Personal View",2018
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,[12],b12,Natural Products Synthesis: A Personal Retrospective and Outlook E M Carreira 10.1002/ijch.201700127 Isr. J. Chem 58 2018,10.1002/ijch.201700127,Natural Products Synthesis: A Personal Retrospective and Outlook,2018
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,[13],b13,The Emergence and Evolution of Organic Synthesis and Why It Is Important to Sustain It as an Advancing Art and Science for Its Own Sake K C Nicolaou 10.1002/ijch.201700121 Isr. J. Chem 58 2018,10.1002/ijch.201700121,The Emergence and Evolution of Organic Synthesis and Why It Is Important to Sustain It as an Advancing Art and Science for Its Own Sake,2018
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,[14],b14,Organic Synthesis: Wherefrom and Whither? (Some Very Personal Reflections) S E Denmark 10.1002/ijch.201700085 Isr. J. Chem 58 2018,10.1002/ijch.201700085,Organic Synthesis: Wherefrom and Whither? (Some Very Personal Reflections),2018
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,[15],b15,"Green Chemistry By Paul T. Anastas and John C. Warner. Oxford University Press: Oxford. 2000. Paperback. 135 pp. £14.99. ISBN 0-19-850698-9. P T Anastas J C Warner 10.1021/op000054t Organic Process Research & Development Org. Process Res. Dev. 1083-6160 1520-586X 4 5 1998 American Chemical Society (ACS) Oxford, U.K.",10.1021/op000054t,Green Chemistry By Paul T. Anastas and John C. Warner. Oxford University Press: Oxford. 2000. Paperback. 135 pp. £14.99. ISBN 0-19-850698-9.,1998
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,[16],b16,"Origins, Current Status, and Future Challenges of Green Chemistry Paul T Anastas Mary M Kirchhoff 10.1021/ar010065m Accounts of Chemical Research Acc. Chem. Res. 0001-4842 1520-4898 35 9 2002 American Chemical Society (ACS)",10.1021/ar010065m,"Origins, Current Status, and Future Challenges of Green Chemistry",2002
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,[17],b17,Designing for a green chemistry future Julie B Zimmerman 0000-0002-5392-312X Paul T Anastas 0000-0003-4777-5172 Hanno C Erythropel 0000-0003-3443-9794 Walter Leitner 0000-0001-6100-9656 10.1126/science.aay3060 Science Science 0036-8075 1095-9203 367 6476 2020 American Association for the Advancement of Science (AAAS),10.1126/science.aay3060,Designing for a green chemistry future,2020
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,13,b13,The Emergence and Evolution of Organic Synthesis and Why It Is Important to Sustain It as an Advancing Art and Science for Its Own Sake K C Nicolaou 10.1002/ijch.201700121 Isr. J. Chem 58 2018,10.1002/ijch.201700121,The Emergence and Evolution of Organic Synthesis and Why It Is Important to Sustain It as an Advancing Art and Science for Its Own Sake,2018
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,18,b18,The Microbiological Production of Industrial Chemicals D E Eveleigh 10.1038/scientificamerican0981-154 Sci. Am 245 1981,10.1038/scientificamerican0981-154,The Microbiological Production of Industrial Chemicals,1981
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,19,b19,Using nature’s blueprint to expand catalysis with Earth-abundant metals R Morris Bullock 0000-0001-6306-4851 Jingguang G Chen 0000-0002-9592-2635 Laura Gagliardi 0000-0001-5227-1396 Paul J Chirik 0000-0001-8473-2898 Omar K Farha 0000-0002-9904-9845 Christopher H Hendon 0000-0002-7132-768X Christopher W Jones 0000-0003-3255-5791 John A Keith 0000-0002-6583-6322 Jerzy Klosin 0000-0002-9045-7308 Shelley D Minteer 0000-0002-5788-2249 Robert H Morris 0000-0002-7574-9388 Alexander T Radosevich 0000-0002-5373-7343 Thomas B Rauchfuss Neil A Strotman 0000-0002-5350-8735 Aleksandra Vojvodic 0000-0002-5584-6711 Thomas R Ward 0000-0001-8602-5468 Jenny Y Yang 0000-0002-9680-8260 Yogesh Surendranath 0000-0003-1016-3420 10.1126/science.abc3183 Science Science 0036-8075 1095-9203 369 6505 3183 2020 American Association for the Advancement of Science (AAAS),10.1126/science.abc3183,Using nature’s blueprint to expand catalysis with Earth-abundant metals,2020
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,[20],b20,Die Synthese der D-Ascorbinsaüre (D-Form des C-Vitamins) T Reichstein A Grussner R Oppenauer 10.1002/hlca.19330160177 Helv. Chim. Acta 16 1933,10.1002/hlca.19330160177,Die Synthese der D-Ascorbinsaüre (D-Form des C-Vitamins),1933
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,[21],b21,Eine ergiebige Synthese der l‐Ascorbinsäure (C‐Vitamin) T Reichstein A Grüssner 10.1002/hlca.19340170136 Helvetica Chimica Acta Helvetica Chimica Acta 0018-019X 1522-2675 17 1 1934 Wiley,10.1002/hlca.19340170136,Eine ergiebige Synthese der l‐Ascorbinsäure (C‐Vitamin),1934
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,[22],b22,Fermentation Processes Employed in Vitamin C Synthesis M Kulhanek 10.1016/S0065-2164(08)70581-1 Adv. Appl. Microbiol 12 1970,10.1016/s0065-2164(08)70581-1,Fermentation Processes Employed in Vitamin C Synthesis,1970
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,"23,",b23,�ber das neue Ferment Sulfatase Carl Neuberg J Hirsch 10.1007/bf01542198 Die Naturwissenschaften Naturwissenschaften 0028-1042 1432-1904 12 39 1921 Springer Science and Business Media LLC,10.1007/bf01542198,�ber das neue Ferment Sulfatase,1921
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,24,b24,"Microbiological Transformations of Steroids.1i. Introduction of Oxygen at Carbon-11 of Progesterone G Hildebrandt W Klavehn D H Peterson H C Murray S H Eppstein L M Reineke A Weintraub P D Meister H M Leigh 10.1021/ja01143a033 J. Am. Chem. Soc 74 April 9, 1930. 1952 Verfahren zur Herstellung von 1-1-Phenyl-2-methylaminopropan-1-ol. Patent DE548459C",10.1021/ja01143a033,Microbiological Transformations of Steroids.1i. Introduction of Oxygen at Carbon-11 of Progesterone,1930
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,"26,",b25,"Nitrile Hydratase and Its Application to Industrial Production of Acrylamide Hideaki Yamada Michihiko Kobayashi 10.1271/bbb.60.1391 Bioscience, Biotechnology, and Biochemistry Bioscience, Biotechnology, and Biochemistry 0916-8451 1347-6947 60 9 1996 Oxford University Press (OUP)",10.1271/bbb.60.1391,Nitrile Hydratase and Its Application to Industrial Production of Acrylamide,1996
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,27,b26,Continuous Production of Acrylamide Using Immobilized Brevibacterium sp. CH2 in a Two-Stage Packed Bed Reactor C Y Lee H N Chang 10.1007/BF01028487 Biotechnol. Lett 12 1990,10.1007/bf01028487,Continuous Production of Acrylamide Using Immobilized Brevibacterium sp. CH2 in a Two-Stage Packed Bed Reactor,1990
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,"28,",b27,Highlights in Biocatalysis - Historical Landmarks and Current Trends U T Bornscheuer K Buchholz 10.1002/elsc.200520089 Engineering in Life Sciences Eng. Life Sci. 1618-0240 1618-2863 5 4 2005 Wiley,10.1002/elsc.200520089,Highlights in Biocatalysis - Historical Landmarks and Current Trends,2005
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,29,b28,Looking Back: A Short History of the Discovery of Enzymes and How They Became Powerful Chemical Tools C M Heckmann F Paradisi 10.1002/cctc.202001107 ChemCatChem 12 6082 2020,10.1002/cctc.202001107,Looking Back: A Short History of the Discovery of Enzymes and How They Became Powerful Chemical Tools,2020
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,30,b29,Rcsb Pdb 2020-10-22,,,2020
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,[31],b30,Hotspot Wizard: A Web Server for Identification of Hot Spots in Protein Engineering A Pavelka E Chovancova J Damborsky 10.1093/nar/gkp410 Nucleic Acids Res 37 2009,10.1093/nar/gkp410,Hotspot Wizard: A Web Server for Identification of Hot Spots in Protein Engineering,2009
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,[32],b31,Robust Enzyme Design: Bioinformatic Tools for Improved Protein Stability D Suplatov V Voevodin V Svedas 10.1002/biot.201400150 Biotechnol. J 10 2015,10.1002/biot.201400150,Robust Enzyme Design: Bioinformatic Tools for Improved Protein Stability,2015
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,[33],b32,Computational tools for enzyme improvement: why everyone can – and should – use them Maximilian Ccjc Ebert Joelle N Pelletier 10.1016/j.cbpa.2017.01.021 Current Opinion in Chemical Biology Current Opinion in Chemical Biology 1367-5931 37 2017 Elsevier BV,10.1016/j.cbpa.2017.01.021,Computational tools for enzyme improvement: why everyone can – and should – use them,2017
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,[34],b33,Modeling Enzymatic Enantioselectivity using Quantum Chemical Methodology Xiang Sheng 0000-0002-6542-6649 Masoud Kazemi 0000-0002-0750-8865 Ferran Planas Fahmi Himo 0000-0002-1012-5611 10.1021/acscatal.0c00983 ACS Catalysis ACS Catal. 2155-5435 10 11 2020 American Chemical Society (ACS),10.1021/acscatal.0c00983,Modeling Enzymatic Enantioselectivity using Quantum Chemical Methodology,2020
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,"35,",b34,Rethinking chemistry for a circular economy Klaus Kümmerer James H Clark Vânia G Zuin 10.1126/science.aba4979 Science Science 0036-8075 1095-9203 367 6476 2020 American Association for the Advancement of Science (AAAS),10.1126/science.aba4979,Rethinking chemistry for a circular economy,2020
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,36,b35,"Biocatalysis and biomass conversion: enabling a circular economy Roger A Sheldon 0000-0001-6867-2119 10.1098/rsta.2019.0274 Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences Phil. Trans. R. Soc. A. 1364-503X 1471-2962 378 2176 20190274 2020. 20190274 The Royal Society",10.1098/rsta.2019.0274,Biocatalysis and biomass conversion: enabling a circular economy,2020
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,37,b36,Towards the Sustainable Production of Bulk-Chemicals Using Biotechnology J M Woodley 10.1016/j.nbt.2020.07.002 New Biotechnol 59 2020,10.1016/j.nbt.2020.07.002,Towards the Sustainable Production of Bulk-Chemicals Using Biotechnology,2020
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,38,b37,"Biotransformations in Organic Chemistry K Faber 2018 Springer International Publishing AG Cham, Switzerland th ed.",,Biotransformations in Organic Chemistry,2018
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,39,b38,Synergistic Catalysis in an Artificial Enzyme by Simultaneous Action of Two Abiological Catalytic Sites V Sundaresan R Abrol Z Zhou G Roelfes 10.1038/s41929-019-0420-6 Protein Sci 11 2002. 2020 Towards a General Model for Protein-Substrate Stereoselectivity Nat. Catal,10.1038/s41929-019-0420-6,Synergistic Catalysis in an Artificial Enzyme by Simultaneous Action of Two Abiological Catalytic Sites,2002
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,41,b39,Confinement as a Unifying Element in Selective Catalysis Benjamin Mitschke Mathias Turberg Benjamin List 10.1016/j.chempr.2020.09.007 Chem Chem 2451-9294 6 10 2020 Elsevier BV,10.1016/j.chempr.2020.09.007,Confinement as a Unifying Element in Selective Catalysis,2020
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,[42],b40,Molecular Dynamics Explorations of Active Site Structure in Designed and Evolved Enzymes Sílvia Osuna Gonzalo Jiménez-Osés Elizabeth L Noey K N Houk 10.1021/ar500452q Accounts of Chemical Research Acc. Chem. Res. 0001-4842 1520-4898 48 4 2015 American Chemical Society (ACS),10.1021/ar500452q,Molecular Dynamics Explorations of Active Site Structure in Designed and Evolved Enzymes,2015
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,[43],b41,Origins of stereoselectivity in evolved ketoreductases Elizabeth L Noey Nidhi Tibrewal Gonzalo Jiménez-Osés Sílvia Osuna Jiyong Park Carly M Bond Duilio Cascio Jack Liang Xiyun Zhang Gjalt W Huisman Yi Tang Kendall N Houk 10.1073/pnas.1507910112 Proceedings of the National Academy of Sciences Proc. Natl. Acad. Sci. U.S.A. 0027-8424 1091-6490 112 51 2015 Proceedings of the National Academy of Sciences,10.1073/pnas.1507910112,Origins of stereoselectivity in evolved ketoreductases,2015
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,[44],b42,Role of Conformational Dynamics in the Evolution of Novel Enzyme Function M A Maria-Solano E Serrano-Hervas A Romero-Rivera J Iglesias-Fernandez S Osuna 10.1039/C8CC02426J Chem. Commun 54 2018,10.1039/c8cc02426j,Role of Conformational Dynamics in the Evolution of Novel Enzyme Function,2018
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,[45],b43,Deciphering the Allosterically Driven Conformational Ensemble in Tryptophan Synthase Evolution Miguel A Maria-Solano 0000-0002-7837-0429 Javier Iglesias-Fernández 0000-0001-7773-2945 Sílvia Osuna 0000-0003-3657-6469 10.1021/jacs.9b03646 Journal of the American Chemical Society J. Am. Chem. Soc. 0002-7863 1520-5126 141 33 2019 American Chemical Society (ACS),10.1021/jacs.9b03646,Deciphering the Allosterically Driven Conformational Ensemble in Tryptophan Synthase Evolution,2019
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,[46],b44,Harnessing Conformational Plasticity to Generate Designer Enzymes R M Crean J M Gardner S C L Kamerlin 10.1021/jacs.0c04924 J. Am. Chem. Soc 142 2020,10.1021/jacs.0c04924,Harnessing Conformational Plasticity to Generate Designer Enzymes,2020
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,[47],b45,A Biophysical Perspective on Enzyme Catalysis Pratul K Agarwal 0000-0002-3848-9492 10.1021/acs.biochem.8b01004 Biochemistry Biochemistry 0006-2960 1520-4995 58 6 2019 American Chemical Society (ACS),10.1021/acs.biochem.8b01004,A Biophysical Perspective on Enzyme Catalysis,2019
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,"48,",b46,Protein Activity Regulation by Conformational Entropy S R Tzeng C G Kalodimos 10.1038/nature11271 Nature 488 2012,10.1038/nature11271,Protein Activity Regulation by Conformational Entropy,2012
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,49,b47,Allostery in enzyme catalysis George P Lisi J Patrick Loria 10.1016/j.sbi.2017.08.002 Current Opinion in Structural Biology Current Opinion in Structural Biology 0959-440X 47 2017 Elsevier BV,10.1016/j.sbi.2017.08.002,Allostery in enzyme catalysis,2017
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,"45,",b43,Deciphering the Allosterically Driven Conformational Ensemble in Tryptophan Synthase Evolution Miguel A Maria-Solano 0000-0002-7837-0429 Javier Iglesias-Fernández 0000-0001-7773-2945 Sílvia Osuna 0000-0003-3657-6469 10.1021/jacs.9b03646 Journal of the American Chemical Society J. Am. Chem. Soc. 0002-7863 1520-5126 141 33 2019 American Chemical Society (ACS),10.1021/jacs.9b03646,Deciphering the Allosterically Driven Conformational Ensemble in Tryptophan Synthase Evolution,2019
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,"50,",b48,Gates of Enzymes Artur Gora Jan Brezovsky Jiri Damborsky 10.1021/cr300384w Chemical Reviews Chem. Rev. 0009-2665 1520-6890 113 8 2013 American Chemical Society (ACS),10.1021/cr300384w,Gates of Enzymes,2013
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,51,b49,Engineering Enzyme Stability and Resistance to an Organic Cosolvent by Modification of Residues in the Access Tunnel Tana Koudelakova Radka Chaloupkova Jan Brezovsky Zbynek Prokop Eva Sebestova Martin Hesseler Morteza Khabiri Maryia Plevaka Daryna Kulik Ivana Kuta smatanova Pavlina Rezacova Rudiger Ettrich Uwe T Bornscheuer Jiri Damborsky 10.1002/anie.201206708 Angewandte Chemie International Edition Angew Chem Int Ed 1433-7851 1521-3773 52 7 2013 Wiley,10.1002/anie.201206708,Engineering Enzyme Stability and Resistance to an Organic Cosolvent by Modification of Residues in the Access Tunnel,2013
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,[52],b50,Biocatalytic Friedel–Crafts Acylation and Fries Reaction Nina G Schmidt Tea Pavkov‐keller Nina Richter Birgit Wiltschi Karl Gruber Wolfgang Kroutil 0000-0002-2151-6394 10.1002/anie.201703270 Angewandte Chemie International Edition Angew Chem Int Ed 1433-7851 1521-3773 56 26 2017 Wiley,10.1002/anie.201703270,Biocatalytic Friedel–Crafts Acylation and Fries Reaction,2017
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,[53],b51,Acyl Donors and Additives for the Biocatalytic Friedel–Crafts Acylation Nina G Schmidt Wolfgang Kroutil 0000-0002-2151-6394 10.1002/ejoc.201701079 European Journal of Organic Chemistry Eur J Org Chem 1434-193X 1099-0690 2017 39 2017. 2017 Wiley,10.1002/ejoc.201701079,Acyl Donors and Additives for the Biocatalytic Friedel–Crafts Acylation,2017
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,[54],b52,Promiscuous activity of C-acyltransferase from<i>Pseudomonas protegens</i>: synthesis of acetanilides in aqueous buffer Anna Żądło-Dobrowolska 0000-0003-4240-9851 Nina G Schmidt Wolfgang Kroutil 0000-0002-2151-6394 10.1039/c8cc00290h Chemical Communications Chem. Commun. 1359-7345 1364-548X 54 27 2018 Royal Society of Chemistry (RSC),10.1039/c8cc00290h,Promiscuous activity of C-acyltransferase from<i>Pseudomonas protegens</i>: synthesis of acetanilides in aqueous buffer,2018
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,[55],b53,Structure and Catalytic Mechanism of a Bacterial Friedel-Crafts Acylase T Pavkov-Keller N G Schmidt A Zadlo-Dobrowolska W Kroutil K Gruber A Zadlo-Dobrowolska N G Schmidt W Kroutil 10.1002/cctc.201801856 Thioesters as Acyl Donors in Biocatalytic Friedel-Crafts-Type Acylation Catalyzed by Acyltransferase from Pseudomonas Protegens 2019. 2019 20 ChemCatChem,10.1002/cctc.201801856,Structure and Catalytic Mechanism of a Bacterial Friedel-Crafts Acylase,2019
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,[57],b54,Rational Engineered C-Acyltransferase Transforms Sterically Demanding Acyl Donors A Zadlo-Dobrowolska L Hammerer T Pavkov-Keller K Gruber W Kroutil 10.1021/acscatal.9b04617 ACS Catal 10 2020,10.1021/acscatal.9b04617,Rational Engineered C-Acyltransferase Transforms Sterically Demanding Acyl Donors,2020
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,[58],b55,Mechanism of Biocatalytic Friedel-Crafts Acylation by Acyltransferase from Pseudomonas Protegens X Sheng M Kazemi A Zadlo-Dobrowolska W Kroutil F Himo 10.1021/acscatal.9b04208 ACS Catal 10 2020,10.1021/acscatal.9b04208,Mechanism of Biocatalytic Friedel-Crafts Acylation by Acyltransferase from Pseudomonas Protegens,2020
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,"59,",b56,"Molecular and Catalytic Properties of Monoacetylphloroglucinol Acetyltransferase from<i>Pseudomonas</i>sp. YGJ3 Asuka Hayashi Hiroki Saitou Tomomi Mori Ikue Matano Hiroyuki Sugisaki Kiyofumi Maruyama 10.1271/bbb.110860 Bioscience, Biotechnology, and Biochemistry Bioscience, Biotechnology, and Biochemistry 0916-8451 1347-6947 76 3 2012 Oxford University Press (OUP)",10.1271/bbb.110860,Molecular and Catalytic Properties of Monoacetylphloroglucinol Acetyltransferase from<i>Pseudomonas</i>sp. YGJ3,2012
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,60,b57,Biosynthesis of phloroglucinol compounds in microorganisms—review Fang Yang Yujin Cao 10.1007/s00253-011-3712-6 Applied Microbiology and Biotechnology Appl Microbiol Biotechnol 0175-7598 1432-0614 93 2 2012 Springer Science and Business Media LLC,10.1007/s00253-011-3712-6,Biosynthesis of phloroglucinol compounds in microorganisms—review,2012
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,50,b48,Gates of Enzymes Artur Gora Jan Brezovsky Jiri Damborsky 10.1021/cr300384w Chemical Reviews Chem. Rev. 0009-2665 1520-6890 113 8 2013 American Chemical Society (ACS),10.1021/cr300384w,Gates of Enzymes,2013
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,"51,",b49,Engineering Enzyme Stability and Resistance to an Organic Cosolvent by Modification of Residues in the Access Tunnel Tana Koudelakova Radka Chaloupkova Jan Brezovsky Zbynek Prokop Eva Sebestova Martin Hesseler Morteza Khabiri Maryia Plevaka Daryna Kulik Ivana Kuta smatanova Pavlina Rezacova Rudiger Ettrich Uwe T Bornscheuer Jiri Damborsky 10.1002/anie.201206708 Angewandte Chemie International Edition Angew Chem Int Ed 1433-7851 1521-3773 52 7 2013 Wiley,10.1002/anie.201206708,Engineering Enzyme Stability and Resistance to an Organic Cosolvent by Modification of Residues in the Access Tunnel,2013
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,"61,",b58,"Sequence-Based Prediction of Promiscuous Acyltransferase Activity in Hydrolases H Muller A K Becker G J Palm L Berndt C P S Badenhorst S P Godehard L Reisky M Lammers U T Bornscheuer 10.1002/anie.202003635 Angew. Chem., Int. Ed 59 2020",10.1002/anie.202003635,Sequence-Based Prediction of Promiscuous Acyltransferase Activity in Hydrolases,2020
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,62,b59,Deciphering the Structural Basis of High Thermostability of Dehalogenase from Psychrophilic Bacterium Marinobacter sp L Chrast K Tratsiak J Planas-Iglesias L Daniel T Prudnikova J Brezovsky D Bednar I Kuta Smatanova R Chaloupkova J Damborsky 10.3390/microorganisms7110498 Elb 17 498 2019,10.3390/microorganisms7110498,Deciphering the Structural Basis of High Thermostability of Dehalogenase from Psychrophilic Bacterium Marinobacter sp,2019
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,[63],b60,The Cofactor Database: Organic Cofactors in Enzyme Catalysis J D Fischer G L Holliday J M Thornton 10.1093/bioinformatics/btq442 Bioinformatics 26 2010,10.1093/bioinformatics/btq442,The Cofactor Database: Organic Cofactors in Enzyme Catalysis,2010
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,[64],b61,Functional diversity of organic molecule enzyme cofactors Michael Richter 10.1039/c3np70045c Natural Product Reports Nat. Prod. Rep. 0265-0568 1460-4752 30 10 1324 2013 Royal Society of Chemistry (RSC),10.1039/c3np70045c,Functional diversity of organic molecule enzyme cofactors,2013
04_Winkler_2021_ACSCentSci,CATALYSTS FOR ORGANIC SYNTHESIS,[65],b62,Cofactor -the Organic Enzyme Cofactor Database 2020-10-22,,Cofactor -the Organic Enzyme Cofactor Database,2020
